#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2013,2,24,5,24,999,99,99,6.17,15.38,11.38,319,9999,999,8.9,999,99,99
2013,2,24,5,54,999,99,99,5.63,14.29,10.71,302,9999,999,8.9,999,99,99
2013,2,24,6,24,999,99,99,6.43,14.29,10.97,309,9999,999,8.9,999,99,99
2013,2,24,6,54,999,99,99,5.79,12.5,10.48,310,9999,999,8.9,999,99,99
2013,2,24,7,24,999,99,99,5.9,15.38,10.74,310,9999,999,8.9,999,99,99
2013,2,24,7,54,999,99,99,6.09,15.38,11.03,319,9999,999,8.9,999,99,99
2013,2,24,8,24,999,99,99,5.79,15.38,10.33,316,9999,999,8.9,999,99,99
2013,2,24,8,54,999,99,99,6,14.29,11.14,308,9999,999,8.9,999,99,99
2013,2,24,9,24,999,99,99,5.69,14.29,10.36,312,9999,999,8.9,999,99,99
2013,2,24,9,54,999,99,99,5.3,15.38,10.21,309,9999,999,8.9,999,99,99
2013,2,24,10,24,999,99,99,5.99,14.29,11.02,306,9999,999,8.9,999,99,99
2013,2,24,10,54,999,99,99,5.22,15.38,10.36,308,9999,999,8.9,999,99,99
2013,2,24,11,24,999,99,99,5.27,14.29,10.49,305,9999,999,8.9,999,99,99
2013,2,24,11,54,999,99,99,5.4,14.29,10.35,308,9999,999,8.9,999,99,99
2013,2,24,12,24,999,99,99,4.7,14.29,9.71,306,9999,999,8.9,999,99,99
2013,2,24,12,54,999,99,99,5.08,12.5,9.69,303,9999,999,8.9,999,99,99
2013,2,24,13,24,999,99,99,4.98,14.29,10.2,306,9999,999,8.9,999,99,99
2013,2,24,13,54,999,99,99,4.62,15.38,9.68,302,9999,999,8.9,999,99,99
2013,2,24,14,24,999,99,99,4.93,14.29,10.08,303,9999,999,8.9,999,99,99
2013,2,24,15,24,999,99,99,4.85,13.33,9.8,305,9999,999,8.9,999,99,99
2013,2,24,15,54,999,99,99,4.66,14.29,9.5,309,9999,999,8.9,999,99,99
2013,2,24,16,24,999,99,99,4.95,14.29,10.07,298,9999,999,8.9,999,99,99
2013,2,24,16,54,999,99,99,4.19,14.29,9.38,298,9999,999,8.9,999,99,99
2013,2,24,17,24,999,99,99,4.51,14.29,9.75,306,9999,999,8.8,999,99,99
2013,2,24,17,54,999,99,99,4.39,12.5,9.6,305,9999,999,8.8,999,99,99
2013,2,24,18,24,999,99,99,3.82,14.29,8.83,302,9999,999,8.8,999,99,99
2013,2,24,18,54,999,99,99,4.36,13.33,9.71,305,9999,999,8.9,999,99,99
2013,2,24,19,24,999,99,99,4.05,14.29,9.48,302,9999,999,8.9,999,99,99
2013,2,24,19,54,999,99,99,3.92,13.33,9.11,305,9999,999,8.9,999,99,99
2013,2,24,20,24,999,99,99,3.95,13.33,9.38,310,9999,999,8.9,999,99,99
2013,2,24,21,24,999,99,99,4.13,14.29,9.59,306,9999,999,8.9,999,99,99
2013,2,24,21,54,999,99,99,3.95,12.5,9.17,310,9999,999,9,999,99,99
2013,2,24,22,24,999,99,99,4.19,14.29,9.82,298,9999,999,9,999,99,99
2013,2,24,22,54,999,99,99,3.91,12.5,9.32,295,9999,999,9,999,99,99
2013,2,24,23,24,999,99,99,3.43,14.29,8.78,292,9999,999,9,999,99,99
2013,2,24,23,54,999,99,99,3.67,14.29,9.24,282,9999,999,9,999,99,99
2013,2,25,0,24,999,99,99,3.85,14.29,9.75,298,9999,999,8.9,999,99,99
2013,2,25,0,54,999,99,99,3.52,12.5,9.06,293,9999,999,8.9,999,99,99
2013,2,25,1,24,999,99,99,3.49,14.29,9.46,289,9999,999,8.9,999,99,99
2013,2,25,1,54,999,99,99,3.71,13.33,9.78,291,9999,999,8.9,999,99,99
2013,2,25,2,24,999,99,99,3.31,13.33,9.48,295,9999,999,8.9,999,99,99
2013,2,25,2,54,999,99,99,3.63,13.33,9.78,291,9999,999,8.9,999,99,99
2013,2,25,3,24,999,99,99,3.25,14.29,9.79,289,9999,999,8.9,999,99,99
2013,2,25,3,54,999,99,99,3.46,12.5,9.79,302,9999,999,8.9,999,99,99
2013,2,25,4,24,999,99,99,3.67,11.76,9.98,299,9999,999,8.9,999,99,99
2013,2,25,4,54,999,99,99,3.43,14.29,9.94,300,9999,999,8.9,999,99,99
2013,2,25,5,24,999,99,99,3.26,13.33,9.87,300,9999,999,8.9,999,99,99
2013,2,25,5,54,999,99,99,3.23,14.29,9.8,298,9999,999,8.9,999,99,99
2013,2,25,6,24,999,99,99,2.77,11.76,9.46,288,9999,999,8.9,999,99,99
2013,2,25,6,54,999,99,99,3.22,13.33,10.09,302,9999,999,8.9,999,99,99
2013,2,25,7,24,999,99,99,3.17,13.33,9.95,303,9999,999,8.9,999,99,99
2013,2,25,7,54,999,99,99,2.98,14.29,9.92,302,9999,999,8.9,999,99,99
2013,2,25,8,24,999,99,99,2.73,14.29,10.05,289,9999,999,8.9,999,99,99
2013,2,25,8,54,999,99,99,2.84,13.33,10.08,289,9999,999,8.9,999,99,99
2013,2,25,9,24,999,99,99,2.87,12.5,10.08,291,9999,999,8.9,999,99,99
2013,2,25,9,54,999,99,99,2.79,13.33,10.06,299,9999,999,8.9,999,99,99
2013,2,25,10,24,999,99,99,2.71,14.29,10.01,284,9999,999,8.9,999,99,99
2013,2,25,10,54,999,99,99,2.73,13.33,9.93,298,9999,999,8.9,999,99,99
2013,2,25,11,24,999,99,99,2.99,13.33,10.46,299,9999,999,8.9,999,99,99
2013,2,25,11,54,999,99,99,2.71,13.33,9.98,298,9999,999,8.9,999,99,99
2013,2,25,12,24,999,99,99,2.68,14.29,10.27,289,9999,999,8.9,999,99,99
2013,2,25,12,54,999,99,99,2.69,14.29,9.89,285,9999,999,8.9,999,99,99
2013,2,25,13,24,999,99,99,2.69,11.76,10.01,300,9999,999,8.9,999,99,99
2013,2,25,13,54,999,99,99,2.93,12.5,10.38,293,9999,999,8.9,999,99,99
2013,2,25,14,24,999,99,99,2.6,12.5,10.01,292,9999,999,8.9,999,99,99
2013,2,25,14,54,999,99,99,2.43,13.33,9.52,291,9999,999,8.9,999,99,99
2013,2,25,15,24,999,99,99,2.29,14.29,8.89,289,9999,999,8.9,999,99,99
2013,2,25,15,54,999,99,99,2.44,13.33,8.98,289,9999,999,8.9,999,99,99
2013,2,25,16,24,999,99,99,2.72,13.33,8.98,299,9999,999,8.9,999,99,99
2013,2,25,16,54,999,99,99,2.5,13.33,8.36,275,9999,999,8.9,999,99,99
2013,2,25,17,24,999,99,99,2.57,13.33,7.98,288,9999,999,8.9,999,99,99
2013,2,25,17,54,999,99,99,2.56,13.33,7.42,288,9999,999,8.9,999,99,99
2013,2,25,18,24,999,99,99,2.48,11.76,7.61,299,9999,999,8.9,999,99,99
2013,2,25,18,54,999,99,99,2.72,13.33,8.19,293,9999,999,8.9,999,99,99
2013,2,25,19,24,999,99,99,2.71,13.33,7.8,293,9999,999,8.9,999,99,99
2013,2,25,19,54,999,99,99,2.9,13.33,8.03,293,9999,999,9,999,99,99
2013,2,25,20,24,999,99,99,2.81,13.33,7.86,286,9999,999,8.9,999,99,99
2013,2,25,20,54,999,99,99,2.68,14.29,7.38,295,9999,999,8.9,999,99,99
2013,2,25,21,24,999,99,99,2.7,12.5,7.6,293,9999,999,8.9,999,99,99
2013,2,25,21,54,999,99,99,2.71,13.33,7.76,289,9999,999,9,999,99,99
2013,2,25,22,24,999,99,99,2.69,14.29,7.5,291,9999,999,9,999,99,99
2013,2,25,22,54,999,99,99,2.91,12.5,7.86,303,9999,999,9,999,99,99
2013,2,25,23,24,999,99,99,2.82,13.33,7.85,291,9999,999,9,999,99,99
2013,2,25,23,54,999,99,99,2.95,9.88,7.7,302,9999,999,9,999,99,99
2013,2,26,0,24,999,99,99,2.96,11.76,7.7,298,9999,999,9,999,99,99
2013,2,26,0,54,999,99,99,2.95,8.33,7.8,306,9999,999,9,999,99,99
2013,2,26,1,24,999,99,99,2.99,13.33,8.15,282,9999,999,9,999,99,99
2013,2,26,1,54,999,99,99,3.27,10.53,8.53,293,9999,999,9,999,99,99
2013,2,26,2,24,999,99,99,3.35,13.33,8.71,302,9999,999,9,999,99,99
2013,2,26,2,54,999,99,99,3.1,11.76,8.31,310,9999,999,9,999,99,99
2013,2,26,3,24,999,99,99,3.35,9.88,8.72,300,9999,999,9,999,99,99
2013,2,26,3,54,999,99,99,3.44,11.76,8.88,303,9999,999,8.9,999,99,99
2013,2,26,4,24,999,99,99,3.67,12.5,9.48,305,9999,999,8.9,999,99,99
2013,2,26,4,54,999,99,99,3.6,20,9.44,306,9999,999,8.9,999,99,99
2013,2,26,5,24,999,99,99,4.05,20,9.93,302,9999,999,8.9,999,99,99
2013,2,26,5,54,999,99,99,4.09,18.18,10.19,299,9999,999,8.9,999,99,99
2013,2,26,6,24,999,99,99,4.22,20,10.08,302,9999,999,8.9,999,99,99
2013,2,26,6,54,999,99,99,3.75,18.18,9.8,309,9999,999,8.9,999,99,99
2013,2,26,7,24,999,99,99,4.07,20,9.53,299,9999,999,8.9,999,99,99
2013,2,26,7,54,999,99,99,4.18,18.18,10.01,309,9999,999,8.9,999,99,99
2013,2,26,8,24,999,99,99,4.92,18.18,10.24,302,9999,999,8.9,999,99,99
2013,2,26,8,54,999,99,99,4.46,20,10.35,306,9999,999,8.9,999,99,99
2013,2,26,9,24,999,99,99,4.78,18.18,11.07,302,9999,999,8.9,999,99,99
2013,2,26,9,54,999,99,99,4.81,18.18,11.23,305,9999,999,8.9,999,99,99
2013,2,26,10,24,999,99,99,4.54,18.18,10.78,302,9999,999,8.9,999,99,99
2013,2,26,10,54,999,99,99,4.77,18.18,11.66,306,9999,999,8.9,999,99,99
2013,2,26,11,24,999,99,99,4.22,18.18,10.2,306,9999,999,8.9,999,99,99
2013,2,26,11,54,999,99,99,4.87,18.18,11.95,308,9999,999,8.8,999,99,99
2013,2,26,12,24,999,99,99,4.43,18.18,11.08,299,9999,999,8.8,999,99,99
2013,2,26,12,54,999,99,99,4.48,18.18,11.37,306,9999,999,8.9,999,99,99
2013,2,26,13,24,999,99,99,4.29,18.18,10.51,303,9999,999,8.9,999,99,99
2013,2,26,13,54,999,99,99,4.85,18.18,11.33,305,9999,999,8.9,999,99,99
2013,2,26,14,24,999,99,99,4.72,18.18,11.59,302,9999,999,8.9,999,99,99
2013,2,26,14,54,999,99,99,5.01,18.18,11.39,305,9999,999,8.9,999,99,99
2013,2,26,15,24,999,99,99,4.37,18.18,10.85,293,9999,999,8.9,999,99,99
2013,2,26,15,54,999,99,99,4.5,18.18,10.74,302,9999,999,8.9,999,99,99
2013,2,26,16,24,999,99,99,4.47,16.67,10.84,299,9999,999,8.9,999,99,99
2013,2,26,16,54,999,99,99,4.57,18.18,11.31,299,9999,999,8.9,999,99,99
2013,2,26,17,24,999,99,99,4.43,16.67,10.84,302,9999,999,8.9,999,99,99
2013,2,26,17,54,999,99,99,4.34,18.18,10.66,302,9999,999,8.9,999,99,99
2013,2,26,18,24,999,99,99,4.47,18.18,10.6,308,9999,999,8.9,999,99,99
2013,2,26,18,54,999,99,99,4.18,18.18,11.04,299,9999,999,8.9,999,99,99
2013,2,26,19,24,999,99,99,4.57,16.67,11.04,308,9999,999,8.9,999,99,99
2013,2,26,19,54,999,99,99,4.26,16.67,11.17,302,9999,999,8.9,999,99,99
2013,2,26,20,24,999,99,99,4.5,16.67,10.94,305,9999,999,8.9,999,99,99
2013,2,26,20,54,999,99,99,4.72,15.38,11.2,299,9999,999,8.9,999,99,99
2013,2,26,21,24,999,99,99,4.82,16.67,11.18,300,9999,999,8.9,999,99,99
2013,2,26,21,54,999,99,99,3.96,16.67,10.18,298,9999,999,8.9,999,99,99
2013,2,26,22,24,999,99,99,4.23,16.67,10.46,305,9999,999,8.9,999,99,99
2013,2,26,22,54,999,99,99,4.07,16.67,10.38,300,9999,999,8.9,999,99,99
2013,2,26,23,24,999,99,99,3.95,15.38,10.3,300,9999,999,8.9,999,99,99
2013,2,26,23,54,999,99,99,4.27,16.67,10.74,298,9999,999,8.9,999,99,99
2013,2,27,0,24,999,99,99,3.98,15.38,10.51,295,9999,999,9,999,99,99
2013,2,27,0,54,999,99,99,4.03,15.38,10.45,302,9999,999,9,999,99,99
2013,2,27,1,24,999,99,99,3.78,16.67,10.44,308,9999,999,9,999,99,99
2013,2,27,2,24,999,99,99,4.43,14.29,11.06,300,9999,999,8.9,999,99,99
2013,2,27,2,54,999,99,99,4.04,15.38,10.92,299,9999,999,8.9,999,99,99
2013,2,27,3,24,999,99,99,3.77,14.29,10.23,306,9999,999,8.9,999,99,99
2013,2,27,3,54,999,99,99,4.23,14.29,10.82,300,9999,999,8.9,999,99,99
2013,2,27,4,24,999,99,99,3.55,16.67,9.66,300,9999,999,8.9,999,99,99
2013,2,27,4,54,999,99,99,3.44,14.29,10.19,298,9999,999,8.9,999,99,99
2013,2,27,5,24,999,99,99,3.55,15.38,10.03,296,9999,999,8.9,999,99,99
2013,2,27,5,54,999,99,99,3.96,13.33,10.59,299,9999,999,8.9,999,99,99
2013,2,27,6,24,999,99,99,3.52,15.38,10.05,302,9999,999,8.9,999,99,99
2013,2,27,6,54,999,99,99,3.2,14.29,9.73,305,9999,999,8.9,999,99,99
2013,2,27,7,24,999,99,99,3.14,16.67,9.96,302,9999,999,8.9,999,99,99
2013,2,27,7,54,999,99,99,3.25,12.5,10.03,300,9999,999,8.9,999,99,99
2013,2,27,8,24,999,99,99,3.22,14.29,10.32,302,9999,999,8.9,999,99,99
2013,2,27,8,54,999,99,99,2.95,15.38,9.88,302,9999,999,8.9,999,99,99
2013,2,27,9,24,999,99,99,3.02,15.38,10.3,299,9999,999,8.9,999,99,99
2013,2,27,9,54,999,99,99,2.98,13.33,9.97,300,9999,999,8.8,999,99,99
2013,2,27,10,24,999,99,99,3.03,15.38,9.94,306,9999,999,8.8,999,99,99
2013,2,27,10,54,999,99,99,2.93,14.29,10.1,303,9999,999,8.8,999,99,99
2013,2,27,11,24,999,99,99,2.66,15.38,9.66,306,9999,999,8.8,999,99,99
2013,2,27,11,54,999,99,99,2.78,14.29,10.37,300,9999,999,8.8,999,99,99
2013,2,27,12,24,999,99,99,2.82,13.33,10.7,305,9999,999,8.8,999,99,99
2013,2,27,12,54,999,99,99,2.6,15.38,10.45,298,9999,999,8.8,999,99,99
2013,2,27,13,24,999,99,99,2.92,15.38,10.87,291,9999,999,8.8,999,99,99
2013,2,27,13,54,999,99,99,2.73,12.5,10.58,299,9999,999,8.8,999,99,99
2013,2,27,14,24,999,99,99,2.86,15.38,10.79,302,9999,999,8.7,999,99,99
2013,2,27,14,54,999,99,99,2.75,15.38,10.3,299,9999,999,8.7,999,99,99
2013,2,27,15,24,999,99,99,2.87,14.29,10.64,298,9999,999,8.7,999,99,99
2013,2,27,15,54,999,99,99,3.07,14.29,11.01,298,9999,999,8.7,999,99,99
2013,2,27,16,24,999,99,99,2.87,14.29,10.24,296,9999,999,8.7,999,99,99
2013,2,27,16,54,999,99,99,2.63,14.29,9.97,305,9999,999,8.6,999,99,99
2013,2,27,17,24,999,99,99,3.03,13.33,10.49,306,9999,999,8.6,999,99,99
2013,2,27,17,54,999,99,99,3.15,14.29,10.8,299,9999,999,8.7,999,99,99
2013,2,27,18,24,999,99,99,2.82,12.5,10.16,293,9999,999,8.7,999,99,99
2013,2,27,18,54,999,99,99,2.98,12.5,10.47,295,9999,999,8.8,999,99,99
2013,2,27,19,24,999,99,99,2.94,14.29,10.5,296,9999,999,8.9,999,99,99
2013,2,27,19,54,999,99,99,2.91,14.29,10.73,300,9999,999,8.9,999,99,99
2013,2,27,20,24,999,99,99,3.15,18.18,11.34,303,9999,999,9.1,999,99,99
2013,2,27,20,54,999,99,99,3.33,13.33,11.99,302,9999,999,9.2,999,99,99
2013,2,27,21,24,999,99,99,2.89,18.18,11.98,303,9999,999,9,999,99,99
2013,2,27,21,54,999,99,99,2.78,18.18,12.04,302,9999,999,9,999,99,99
2013,2,27,22,24,999,99,99,3.6,18.18,13.57,302,9999,999,9.1,999,99,99
2013,2,27,22,54,999,99,99,3.65,18.18,13.63,300,9999,999,9.2,999,99,99
2013,2,27,23,24,999,99,99,3.71,16.67,13.26,306,9999,999,9.1,999,99,99
2013,2,27,23,54,999,99,99,4.03,16.67,13.5,305,9999,999,9.1,999,99,99
2013,2,28,0,24,999,99,99,4.28,16.67,13.75,305,9999,999,9.1,999,99,99
2013,2,28,0,54,999,99,99,4.01,16.67,12.97,300,9999,999,9,999,99,99
2013,2,28,1,24,999,99,99,5.19,18.18,14.36,303,9999,999,9,999,99,99
2013,2,28,1,54,999,99,99,4.6,18.18,14.08,303,9999,999,9.2,999,99,99
2013,2,28,2,24,999,99,99,4.43,18.18,13.61,302,9999,999,9.1,999,99,99
2013,2,28,2,54,999,99,99,4.45,16.67,13.43,305,9999,999,9.2,999,99,99
2013,2,28,3,24,999,99,99,4.65,16.67,13.65,302,9999,999,9.1,999,99,99
2013,2,28,3,54,999,99,99,4.71,16.67,13.54,300,9999,999,9.1,999,99,99
2013,2,28,4,24,999,99,99,4.72,18.18,13.61,303,9999,999,9,999,99,99
2013,2,28,4,54,999,99,99,3.84,14.29,12.64,308,9999,999,9,999,99,99
2013,2,28,5,24,999,99,99,4.3,16.67,13.38,303,9999,999,8.9,999,99,99
2013,2,28,5,54,999,99,99,3.93,18.18,12.66,310,9999,999,9,999,99,99
2013,2,28,6,24,999,99,99,4.11,18.18,13.18,303,9999,999,9.1,999,99,99
2013,2,28,6,54,999,99,99,4.35,18.18,13.45,308,9999,999,9.2,999,99,99
2013,2,28,7,24,999,99,99,4.56,16.67,13.76,306,9999,999,9.1,999,99,99
2013,2,28,7,54,999,99,99,4.23,16.67,13.76,305,9999,999,9.1,999,99,99
2013,2,28,8,24,999,99,99,4.25,16.67,13.24,306,9999,999,8.8,999,99,99
2013,2,28,8,54,999,99,99,3.93,16.67,13.63,313,9999,999,8.8,999,99,99
2013,2,28,9,24,999,99,99,4.34,16.67,14.24,310,9999,999,9,999,99,99
2013,2,28,9,54,999,99,99,4.17,16.67,13.8,312,9999,999,9,999,99,99
2013,2,28,10,24,999,99,99,4.23,16.67,13.55,309,9999,999,9,999,99,99
2013,2,28,10,54,999,99,99,3.83,16.67,12.89,312,9999,999,9,999,99,99
2013,2,28,11,24,999,99,99,4.02,15.38,12.88,316,9999,999,9.1,999,99,99
2013,2,28,11,54,999,99,99,4.04,16.67,12.8,310,9999,999,9,999,99,99
2013,2,28,12,24,999,99,99,3.81,16.67,12.29,310,9999,999,9.1,999,99,99
2013,2,28,12,54,999,99,99,4.49,16.67,12.76,308,9999,999,9.1,999,99,99
2013,2,28,13,24,999,99,99,3.86,15.38,11.95,308,9999,999,9.1,999,99,99
2013,2,28,13,54,999,99,99,4.35,14.29,12.32,312,9999,999,9.1,999,99,99
2013,2,28,14,24,999,99,99,4.5,15.38,12.19,303,9999,999,9,999,99,99
2013,2,28,14,54,999,99,99,4.3,15.38,11.96,310,9999,999,9,999,99,99
2013,2,28,15,24,999,99,99,4.39,14.29,11.71,308,9999,999,9,999,99,99
2013,2,28,15,54,999,99,99,4.21,14.29,11.3,305,9999,999,8.9,999,99,99
2013,2,28,16,24,999,99,99,4.07,14.29,11.46,303,9999,999,8.9,999,99,99
2013,2,28,16,54,999,99,99,4.03,15.38,11.3,302,9999,999,9,999,99,99
2013,2,28,17,24,999,99,99,3.96,15.38,11.2,308,9999,999,8.9,999,99,99
2013,2,28,17,54,999,99,99,4.02,14.29,11.6,299,9999,999,8.9,999,99,99
2013,2,28,18,24,999,99,99,3.92,14.29,11.26,303,9999,999,9,999,99,99
2013,2,28,18,54,999,99,99,3.29,14.29,10.44,306,9999,999,9,999,99,99
2013,2,28,19,24,999,99,99,3.8,13.33,11.19,305,9999,999,9.1,999,99,99
2013,2,28,19,54,999,99,99,2.96,11.76,11.05,296,9999,999,9.2,999,99,99
2013,2,28,20,24,999,99,99,3.36,14.29,11.57,298,9999,999,9.2,999,99,99
2013,2,28,20,54,999,99,99,3.39,14.29,11.6,300,9999,999,9.4,999,99,99
2013,2,28,21,24,999,99,99,3.15,13.33,11.04,299,9999,999,9.5,999,99,99
2013,2,28,21,54,999,99,99,2.85,14.29,10.92,300,9999,999,9.5,999,99,99
2013,2,28,22,24,999,99,99,2.9,14.29,11.27,306,9999,999,9.5,999,99,99
2013,2,28,22,54,999,99,99,2.68,12.5,10.81,296,9999,999,9.6,999,99,99
2013,2,28,23,24,999,99,99,2.43,15.38,10.49,310,9999,999,9.5,999,99,99
2013,2,28,23,54,999,99,99,2.7,13.33,10.63,302,9999,999,9.5,999,99,99
2013,3,1,0,24,999,99,99,2.76,12.5,10.79,299,9999,999,9.4,999,99,99
2013,3,1,0,54,999,99,99,2.9,12.5,10.7,303,9999,999,9.5,999,99,99
2013,3,1,1,24,999,99,99,2.9,12.5,10.37,303,9999,999,9.6,999,99,99
2013,3,1,2,24,999,99,99,2.83,14.29,10.24,312,9999,999,9.4,999,99,99
2013,3,1,2,54,999,99,99,3.34,13.33,11.19,306,9999,999,9.3,999,99,99
2013,3,1,3,24,999,99,99,3.02,14.29,10.56,306,9999,999,9.2,999,99,99
2013,3,1,3,54,999,99,99,3.03,12.5,9.94,295,9999,999,9.3,999,99,99
2013,3,1,4,24,999,99,99,3.12,13.33,10.17,309,9999,999,9.1,999,99,99
2013,3,1,4,54,999,99,99,2.98,13.33,10.16,306,9999,999,9.1,999,99,99
2013,3,1,5,24,999,99,99,3.41,13.33,10.24,296,9999,999,9.1,999,99,99
2013,3,1,5,54,999,99,99,3.14,13.33,10.01,313,9999,999,9.2,999,99,99
2013,3,1,6,24,999,99,99,3.28,13.33,9.99,306,9999,999,9.1,999,99,99
2013,3,1,6,54,999,99,99,2.8,13.33,9.35,305,9999,999,9,999,99,99
2013,3,1,7,24,999,99,99,2.89,12.5,9.77,309,9999,999,9,999,99,99
2013,3,1,7,54,999,99,99,2.85,13.33,9.75,308,9999,999,9,999,99,99
2013,3,1,8,24,999,99,99,2.87,13.33,9.81,305,9999,999,9,999,99,99
2013,3,1,8,54,999,99,99,2.8,13.33,9.92,313,9999,999,9,999,99,99
2013,3,1,9,24,999,99,99,2.46,12.5,9.54,302,9999,999,9,999,99,99
2013,3,1,9,54,999,99,99,2.43,11.76,9.67,305,9999,999,9.1,999,99,99
2013,3,1,10,24,999,99,99,2.51,12.5,10.02,306,9999,999,9.1,999,99,99
2013,3,1,10,54,999,99,99,2.05,11.76,9.63,308,9999,999,9.1,999,99,99
2013,3,1,11,24,999,99,99,2.13,12.5,9.7,306,9999,999,9.1,999,99,99
2013,3,1,11,54,999,99,99,2.27,11.76,9.77,303,9999,999,9.1,999,99,99
2013,3,1,12,24,999,99,99,2.15,13.33,9.75,309,9999,999,9.1,999,99,99
2013,3,1,12,54,999,99,99,2.17,10.53,9.47,305,9999,999,9,999,99,99
2013,3,1,13,24,999,99,99,2.38,13.33,9.81,308,9999,999,9.1,999,99,99
2013,3,1,13,54,999,99,99,2.34,12.5,9.98,308,9999,999,9.1,999,99,99
2013,3,1,14,24,999,99,99,2.32,12.5,9.61,300,9999,999,9.1,999,99,99
2013,3,1,14,54,999,99,99,2.22,11.76,9.85,302,9999,999,9,999,99,99
2013,3,1,15,24,999,99,99,2.45,13.33,10.19,308,9999,999,9,999,99,99
2013,3,1,15,54,999,99,99,2.48,12.5,10.02,306,9999,999,9.1,999,99,99
2013,3,1,16,24,999,99,99,2.42,11.76,9.93,302,9999,999,9.1,999,99,99
2013,3,1,16,54,999,99,99,2.43,10.53,9.94,305,9999,999,9.1,999,99,99
2013,3,1,17,24,999,99,99,2.37,12.5,9.44,309,9999,999,9.1,999,99,99
2013,3,1,17,54,999,99,99,2.28,11.11,9.56,303,9999,999,9.2,999,99,99
2013,3,1,18,24,999,99,99,2.27,12.5,9.97,306,9999,999,9.2,999,99,99
2013,3,1,18,54,999,99,99,2.55,11.76,9.6,298,9999,999,9.2,999,99,99
2013,3,1,19,24,999,99,99,2.45,11.76,9.97,305,9999,999,9.2,999,99,99
2013,3,1,19,54,999,99,99,2.54,20,10.15,299,9999,999,9.2,999,99,99
2013,3,1,20,24,999,99,99,2.63,20,11.3,299,9999,999,9.2,999,99,99
2013,3,1,20,54,999,99,99,2.27,20,9.55,293,9999,999,9.2,999,99,99
2013,3,1,21,24,999,99,99,2.38,20,9.8,292,9999,999,9.1,999,99,99
2013,3,1,21,54,999,99,99,2.48,20,9.98,298,9999,999,9.1,999,99,99
2013,3,1,22,24,999,99,99,2.44,20,10.31,299,9999,999,9.1,999,99,99
2013,3,1,22,54,999,99,99,2.26,20,9.29,299,9999,999,9.1,999,99,99
2013,3,1,23,24,999,99,99,2.46,20,10.12,299,9999,999,9.1,999,99,99
2013,3,1,23,54,999,99,99,2.74,20,10.94,296,9999,999,9.1,999,99,99
2013,3,2,0,24,999,99,99,2.69,20,10.17,299,9999,999,9.2,999,99,99
2013,3,2,0,54,999,99,99,2.67,20,10.29,295,9999,999,9.2,999,99,99
2013,3,2,1,24,999,99,99,2.65,20,10.59,293,9999,999,9.1,999,99,99
2013,3,2,1,54,999,99,99,2.77,20,10.55,291,9999,999,9.2,999,99,99
2013,3,2,2,24,999,99,99,2.81,20,10.44,291,9999,999,9.1,999,99,99
2013,3,2,2,54,999,99,99,3.07,20,11.25,293,9999,999,9.1,999,99,99
2013,3,2,3,24,999,99,99,3.11,18.18,11.22,293,9999,999,9.1,999,99,99
2013,3,2,3,54,999,99,99,3.15,18.18,10.42,291,9999,999,9,999,99,99
2013,3,2,4,24,999,99,99,3.15,20,11.05,293,9999,999,9,999,99,99
2013,3,2,4,54,999,99,99,3.16,18.18,11.7,291,9999,999,9.1,999,99,99
2013,3,2,5,24,999,99,99,3.37,20,11.71,298,9999,999,9.1,999,99,99
2013,3,2,5,54,999,99,99,3.04,20,10.3,300,9999,999,9,999,99,99
2013,3,2,6,24,999,99,99,3.2,18.18,11.06,282,9999,999,9,999,99,99
2013,3,2,6,54,999,99,99,3.39,18.18,11.24,292,9999,999,9,999,99,99
2013,3,2,7,24,999,99,99,3.44,20,11.44,292,9999,999,9,999,99,99
2013,3,2,7,54,999,99,99,3.65,18.18,11.73,291,9999,999,9,999,99,99
2013,3,2,8,24,999,99,99,3.84,18.18,12.23,298,9999,999,9,999,99,99
2013,3,2,8,54,999,99,99,3,18.18,10.1,289,9999,999,9,999,99,99
2013,3,2,9,24,999,99,99,3.44,18.18,11.35,286,9999,999,8.9,999,99,99
2013,3,2,9,54,999,99,99,3.08,18.18,11.15,295,9999,999,8.9,999,99,99
2013,3,2,10,24,999,99,99,3.14,18.18,10.8,303,9999,999,8.8,999,99,99
2013,3,2,10,54,999,99,99,3.82,18.18,12.36,299,9999,999,8.8,999,99,99
2013,3,2,11,24,999,99,99,3.57,18.18,12.05,298,9999,999,8.8,999,99,99
2013,3,2,11,54,999,99,99,3.7,18.18,12.14,296,9999,999,8.8,999,99,99
2013,3,2,12,24,999,99,99,3.36,18.18,11.73,295,9999,999,8.8,999,99,99
2013,3,2,12,54,999,99,99,3.75,18.18,12.26,295,9999,999,8.8,999,99,99
2013,3,2,13,24,999,99,99,3.85,18.18,11.93,295,9999,999,8.8,999,99,99
2013,3,2,13,54,999,99,99,3.8,16.67,11.91,298,9999,999,8.8,999,99,99
2013,3,2,14,24,999,99,99,4.51,16.67,12.78,289,9999,999,8.8,999,99,99
2013,3,2,15,24,999,99,99,3.89,18.18,12.07,298,9999,999,8.8,999,99,99
2013,3,2,15,54,999,99,99,4.14,16.67,12.49,300,9999,999,8.8,999,99,99
2013,3,2,16,24,999,99,99,3.94,16.67,12.03,295,9999,999,8.8,999,99,99
