#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2013,3,12,3,50,313,6,7.5,1.87,12.9,6.34,298,1021.2,10.1,10.5,999,99,99
2013,3,12,4,50,313,6,7.4,1.78,12.9,6.44,292,1021.5,10.2,10.9,999,99,99
2013,3,12,5,50,314,5.7,7.1,1.96,12.9,6.98,309,1021.4,10.2,10.8,999,99,99
2013,3,12,6,50,316,7.5,9.1,1.94,12.9,6.88,298,1021.3,10.3,10.7,999,99,99
2013,3,12,7,50,319,8.4,9.7,2.12,12.9,6.48,300,1021.2,10,10.8,999,99,99
2013,3,12,8,50,322,8.3,10.2,2.11,12.9,6.27,298,1021.2,9.7,10.8,999,99,99
2013,3,12,9,50,319,8.2,9.7,2.04,7.14,5.96,311,1021.2,9.5,10.9,999,99,99
2013,3,12,10,50,320,7.8,9.8,2.21,12.9,6.23,303,1020.8,9.2,10.9,999,99,99
2013,3,12,11,50,314,7.9,9.4,2.24,12.9,6.11,303,1020.5,9.2,10.8,999,99,99
2013,3,12,12,50,323,7,9.1,2.3,12.12,6.28,301,1020.6,9.2,10.8,999,99,99
2013,3,12,13,50,326,7.1,9.2,1.98,12.12,6.18,302,1020.5,9.2,10.8,999,99,99
2013,3,12,14,50,325,7,9,1.96,12.9,6.51,314,1020.8,9,10.7,999,99,99
2013,3,12,15,50,321,7,8.6,2.23,7.69,6.74,317,1021.3,8.8,10.7,999,99,99
2013,3,12,16,50,329,6.9,8.1,1.94,12.9,6.19,312,1021.5,8.8,10.7,999,99,99
2013,3,12,17,50,333,6.7,7.6,1.85,12.9,6.12,313,1021.5,9,10.7,999,99,99
2013,3,12,18,50,332,6.8,8.2,1.79,8.33,5.96,312,1021.6,8.9,10.8,999,99,99
2013,3,12,19,50,325,7.4,8.7,1.88,7.69,6.2,317,1021.5,9,10.8,999,99,99
2013,3,12,20,50,326,8.2,9.6,1.84,8.33,6.09,307,1020.7,9.2,10.9,999,99,99
2013,3,12,21,50,319,7.7,9.5,1.71,7.14,5.66,305,1020.2,9.2,10.9,999,99,99
2013,3,12,22,50,316,8.9,10.6,1.77,7.69,5.51,316,1020,9.2,11,999,99,99
2013,3,12,23,50,322,9.9,11.3,1.87,12.12,5.67,296,1019.8,9.3,10.9,999,99,99
2013,3,13,0,50,321,8.5,9.8,1.82,7.14,5.58,311,1019.6,9.1,10.9,999,99,99
2013,3,13,1,50,319,9,10.8,1.76,12.12,5.51,309,1019.8,9,10.8,999,99,99
2013,3,13,2,50,321,9.8,11.7,1.74,7.14,5.18,306,1020.2,9.1,10.8,999,99,99
2013,3,13,3,50,325,9.5,11.4,1.96,12.12,5.4,311,1020.6,9,10.8,999,99,99
2013,3,13,4,50,330,7.8,9.3,1.85,6.67,5.34,318,1020.7,8.7,10.8,999,99,99
2013,3,13,5,50,316,7,8.3,1.81,7.14,5.48,310,1020.9,8.9,10.8,999,99,99
2013,3,13,6,50,317,8.1,9.8,1.74,6.67,5.68,314,1021,8.8,10.7,999,99,99
2013,3,13,7,50,315,7.6,8.9,1.72,6.67,5.58,310,1020.9,8.9,10.8,999,99,99
2013,3,13,8,50,315,7.9,9.4,1.77,7.14,5.6,307,1021.2,8.8,10.8,999,99,99
2013,3,13,9,50,316,8.2,10,1.87,7.14,5.62,308,1021.3,8.6,10.7,999,99,99
2013,3,13,10,50,326,7.7,9.3,1.66,7.14,5.49,317,1021,8.6,10.7,999,99,99
2013,3,13,11,50,335,7,8.6,1.78,6.67,5.63,316,1021,8.3,10.7,999,99,99
2013,3,13,12,50,338,5.8,7.2,1.59,6.25,5.67,304,1020.8,8,10.6,999,99,99
2013,3,13,13,50,321,6.6,8.3,1.57,6.67,5.81,307,1021.1,8.1,10.6,999,99,99
2013,3,13,14,50,337,6,7,1.52,7.14,5.61,307,1020.9,7.9,10.5,999,99,99
2013,3,13,15,50,328,6.2,7.2,1.43,14.81,5.71,277,1021.2,7.9,10.5,999,99,99
2013,3,13,16,50,328,6.5,7.9,1.43,7.14,5.66,309,1021.3,8.1,10.5,999,99,99
2013,3,13,17,50,331,7,8.3,1.42,7.14,5.6,310,1021.5,8.3,10.6,999,99,99
2013,3,13,18,50,327,5.7,6.6,1.5,14.81,5.78,200,1021.6,8.4,10.6,999,99,99
2013,3,13,19,50,316,6.9,8.7,1.44,8.33,5.66,270,1021.5,8.7,10.7,999,99,99
2013,3,13,20,50,321,7.7,9.3,1.49,14.81,5.51,320,1020.9,8.8,10.8,999,99,99
2013,3,13,21,50,333,5.7,6.6,1.63,14.81,5.59,292,1020.1,9.1,10.9,999,99,99
2013,3,13,22,50,330,4.1,5.3,1.34,14.81,5.35,288,1020,9.1,10.9,999,99,99
2013,3,13,23,50,300,7,8.2,1.3,13.79,5.64,247,1019.8,9,11,999,99,99
2013,3,14,0,50,313,8.8,10.9,1.28,13.79,5.11,248,1019.6,8.9,10.9,999,99,99
2013,3,14,1,50,321,8.4,10.1,1.38,13.79,4.91,249,1019.3,8.8,10.9,999,99,99
2013,3,14,2,50,332,6.3,7.6,1.36,13.79,5.26,267,1019.4,8.6,10.8,999,99,99
2013,3,14,3,50,318,5.7,7.2,1.31,13.79,5.14,257,1019.7,8.6,10.8,999,99,99
2013,3,14,4,50,314,6.4,7.5,1.2,13.79,5.1,271,1020,8.4,10.8,999,99,99
2013,3,14,5,50,309,6.4,7.6,1.14,12.9,5.12,251,1020.6,8.5,10.7,999,99,99
2013,3,14,6,50,312,6.7,7.7,1.3,13.79,5.56,275,1020.6,8.5,10.7,999,99,99
2013,3,14,7,50,319,6.2,7.6,1.23,13.79,5.33,286,1020.4,8.6,10.7,999,99,99
2013,3,14,8,50,317,6.4,8,1.24,12.9,5.35,246,1020.7,8.5,10.7,999,99,99
2013,3,14,9,50,316,5.8,7.8,1.23,13.79,5.39,278,1020.7,8.6,10.7,999,99,99
2013,3,14,10,50,326,5.6,6.9,1.29,13.79,5.43,279,1020,8.4,10.7,999,99,99
2013,3,14,11,50,320,5.6,6.9,1.19,13.79,5.32,312,1019.9,8.3,10.7,999,99,99
2013,3,14,12,50,322,5.5,6.6,1.31,12.9,5.78,264,1020,8.1,10.7,999,99,99
2013,3,14,13,50,332,5.8,7.2,1.29,12.9,5.62,254,1020.2,8,10.7,999,99,99
2013,3,14,14,50,328,6,7.1,1.28,12.12,5.44,260,1020.6,8.2,10.6,999,99,99
2013,3,14,15,50,320,6.2,8,1.39,12.9,6.02,262,1021.4,8.4,10.7,999,99,99
2013,3,14,16,50,322,6.6,7.7,1.3,12.9,5.6,269,1022.1,8.7,10.8,999,99,99
2013,3,14,17,50,327,5.7,6.8,1.32,12.9,5.92,273,1022.2,9.3,10.8,999,99,99
2013,3,14,18,50,319,7,8.3,1.29,12.9,5.67,270,1022.6,9.6,10.8,999,99,99
2013,3,14,19,50,315,7,8.7,1.33,12.12,5.49,246,1022.7,10,10.9,999,99,99
2013,3,14,20,50,315,5.5,6.6,1.29,12.9,5.8,284,1022.2,10.2,11,999,99,99
2013,3,14,21,50,310,5,5.8,1.41,11.43,6.28,271,1022.2,10.6,11.1,999,99,99
2013,3,14,22,50,310,6.2,7.8,1.39,19.05,6.04,256,1021.8,10.7,11.1,999,99,99
2013,3,14,23,50,315,7.3,8.8,1.42,19.05,5.75,306,1021.4,10.6,11.1,999,99,99
2013,3,15,0,50,322,6.5,7.7,1.39,12.9,5.72,268,1021,10.5,11,999,99,99
2013,3,15,1,50,312,6.8,8.5,1.37,19.05,5.73,259,1020.9,10.3,11,999,99,99
2013,3,15,2,50,317,6.4,8.3,1.5,19.05,6.03,303,1020.9,10.4,11,999,99,99
2013,3,15,3,50,316,8.6,10.4,1.42,11.43,5.66,260,1021.1,10.4,10.9,999,99,99
2013,3,15,4,50,317,7.6,9.2,1.62,11.43,5.72,277,1021.2,10.5,10.9,999,99,99
2013,3,15,5,50,307,8.9,11.3,1.6,17.39,5.43,254,1021.3,10.5,10.8,999,99,99
2013,3,15,7,50,308,7.4,9.3,1.8,17.39,6.34,288,1020.8,10.6,10.8,999,99,99
2013,3,15,8,50,311 1,0.4,12.6,1.77,17.39,5.38,251,1020.6,10.7,10.8,999,99,99
2013,3,15,9,50,320,9,10.7,2.01,17.39,5.78,284,1020.5,10.6,10.8,999,99,99
2013,3,15,10,50,322,7.6,9.9,1.96,17.39,5.82,315,1020.7,10.6,10.8,999,99,99
2013,3,15,11,50,316,8.1,9.5,2.07,17.39,6.01,292,1020.4,10.5,10.8,999,99,99
2013,3,15,12,50,323,8.9,10.9,2.17,16,6.12,299,1020.2,10.2,10.7,999,99,99
2013,3,15,13,50,325,8.7,10.8,2.06,16,5.69,309,1020.2,10.4,10.7,999,99,99
2013,3,15,14,50,328,6.5,8,2.22,17.39,6.43,306,1020.4,10.4,10.7,999,99,99
2013,3,15,15,50,322,5.9,7.1,2.16,16,6.39,305,1020.6,10.6,10.7,999,99,99
2013,3,15,16,50,320,7.6,9.6,2.19,16,6.62,297,1020.8,10.8,10.7,999,99,99
2013,3,15,17,50,324,7.6,9.3,2.03,6.25,5.94,312,1020.9,10.7,10.7,999,99,99
2013,3,15,18,50,329,7,8.2,1.95,16,6.06,283,1020.5,10.7,10.8,999,99,99
2013,3,15,19,50,314,7,8.5,1.54,16,5.53,292,1020.4,10.7,10.9,999,99,99
2013,3,15,20,50,302,8.1,9.4,1.95,16,6.66,299,1020,10.6,10.9,999,99,99
2013,3,15,21,50,314,8.3,10.5,1.89,16,6.41,296,1019.9,10.9,10.9,999,99,99
2013,3,15,22,50,319,8.6,10.2,2.14,16,6.46,291,1019.6,11.1,11,999,99,99
2013,3,15,23,50,312 1,0.3,12.4,2.29,16,5.98,293,1019.3,11,11,999,99,99
2013,3,16,0,50,313,9.1,10.5,2.04,14.81,5.88,294,1019.4,10.9,11,999,99,99
2013,3,16,1,50,315,9.1,11.1,1.9,14.81,5.84,276,1019.2,10.7,11,999,99,99
2013,3,16,2,50,313,7.8,9.4,2.06,14.81,6.08,297,1018.8,10.9,11,999,99,99
2013,3,16,3,50,302,9.9,13,2.19,14.81,6.12,299,1019,9.9,10.9,999,99,99
2013,3,16,4,50,298 1,2.2,14.5,2.27,6.25,5.7,320,1019.4,9.8,10.9,999,99,99
2013,3,16,5,50,310 1,1.1,13.3,2.3,6.25,5.62,315,1019.6,9.8,10.8,999,99,99
2013,3,16,6,50,305 1,1,13.4,2.66,14.81,6.15,314,1019.8,9.7,10.7,999,99,99
2013,3,16,7,50,317,9.8,12,2.35,13.79,5.84,310,1019.2,9.6,10.6,999,99,99
2013,3,16,8,50,299 1,0.4,12,2.6,7.14,6.08,306,1018.5,9.6,10.5,999,99,99
2013,3,16,9,50,320,7.7,9.9,2.32,7.14,6.01,321,1018.9,10.1,10.5,999,99,99
2013,3,16,10,50,316,8.5,10.2,2.51,7.14,6.47,312,1018.6,10.4,10.5,999,99,99
2013,3,16,11,50,326,7.2,8.4,2.44,7.14,6.35,307,1018.2,10.4,10.6,999,99,99
2013,3,16,12,50,317,6.2,7.5,2.16,7.14,6.32,313,1018.3,10.5,10.5,999,99,99
2013,3,16,13,50,316,7.6,9.3,2.15,7.14,6.07,316,1018.6,10.4,10.5,999,99,99
2013,3,16,14,50,329,7.7,9.6,2.31,7.14,6.27,312,1018.7,10.4,10.6,999,99,99
2013,3,16,15,50,328 1,0.2,12.2,2.3,6.67,6.14,308,1019.2,10.1,10.6,999,99,99
2013,3,16,16,50,329,8.6,10.5,2.17,7.14,5.82,313,1019.8,9.9,10.5,999,99,99
2013,3,16,17,50,325 1,0.6,13.4,2.26,8.33,6.03,295,1020.8,10,10.6,999,99,99
2013,3,16,18,50,328,8.4,10,2.53,7.14,6.03,312,1020.4,9.9,10.7,999,99,99
2013,3,16,19,50,315,8,10.2,2.31,7.14,6.08,312,1020.5,10,10.7,999,99,99
2013,3,16,20,50,316,9.3,11.8,2.48,7.69,6.22,315,1020.1,10.2,10.7,999,99,99
2013,3,16,21,50,311,9.7,11.8,2.3,8.33,5.96,309,1019.9,10.3,10.7,999,99,99
2013,3,16,22,50,315 1,0.5,12.5,2.53,7.69,5.99,316,1019.2,10.6,10.8,999,99,99
2013,3,16,23,50,307 1,0.8,13.5,2.69,7.14,6.1,308,1019.1,10.7,10.8,999,99,99
2013,3,17,0,50,309 1,0.6,13.1,2.79,7.69,6.2,320,1019.1,11,10.7,999,99,99
2013,3,17,1,50,305 1,1.9,14.7,2.68,7.69,6.23,314,1018.9,11,10.7,999,99,99
2013,3,17,2,50,307 1,1.4,13.7,2.95,7.14,6.18,317,1018.9,10.9,10.6,999,99,99
2013,3,17,3,50,310 1,2.3,14.7,2.79,7.69,6.13,319,1019.1,10.9,10.6,999,99,99
2013,3,17,4,50,308 1,3.2,15.8,2.99,7.69,6.1,323,1019.9,10.9,10.6,999,99,99
2013,3,17,5,50,307 1,3.2,16.5,2.92,7.14,5.93,323,1020.3,10.8,10.6,999,99,99
2013,3,17,6,50,305 1,3,16.1,2.51,7.14,5.78,318,1020.4,10.6,10.6,999,99,99
2013,3,17,7,50,307 1,3.3,15.6,2.79,7.69,6.05,326,1020.2,10.5,10.7,999,99,99
2013,3,17,8,50,310 1,3.9,16.7,2.75,7.14,6.08,323,1019.6,10.5,10.8,999,99,99
2013,3,17,9,50,307 1,4.2,16.6,2.97,7.69,6.16,330,1019.7,10.4,10.7,999,99,99
2013,3,17,10,50,309 1,2.9,15.5,2.8,7.14,5.92,328,1019.5,10.5,10.7,999,99,99
2013,3,17,11,50,311 1,1.3,15,2.65,7.69,6.05,325,1019.4,10.6,10.7,999,99,99
2013,3,17,12,50,314,9.7,11.9,2.58,7.69,6.01,319,1019.9,10.5,10.7,999,99,99
2013,3,17,13,50,312 1,1.8,14.3,2.53,7.14,6.12,321,1020.5,10.5,10.6,999,99,99
2013,3,17,14,50,314 1,2.1,14.8,2.81,7.14,6.1,324,1020.8,10.4,10.6,999,99,99
2013,3,17,15,50,320 1,1.3,13.4,2.62,7.14,5.93,325,1021.1,10.3,10.6,999,99,99
2013,3,17,16,50,315 1,0.8,13.3,2.83,6.67,6.03,323,1021.7,10.2,10.6,999,99,99
2013,3,17,17,50,325 1,0.5,12.7,2.49,7.14,6.01,321,1021.7,10.1,10.6,999,99,99
2013,3,17,18,50,318,9.1,11.2,2.46,7.14,5.94,314,1021.5,10,10.6,999,99,99
2013,3,17,19,50,309,9.9,11.8,2.29,7.14,5.87,318,1021.2,10.1,10.6,999,99,99
2013,3,17,20,50,312,8.9,10.8,2.23,7.69,5.88,317,1020.7,10.2,10.7,999,99,99
2013,3,17,21,50,311,9.6,11.6,2.07,6.67,5.88,319,1020,10.2,10.7,999,99,99
2013,3,17,22,50,307,9.4,11.1,2,7.14,5.67,321,1020,10.1,10.7,999,99,99
2013,3,17,23,50,310 1,0.6,12.7,2.13,6.67,5.7,314,1020,10.2,10.8,999,99,99
2013,3,18,0,50,311 1,0.3,12.1,2.14,6.67,5.72,315,1019.6,10.1,10.7,999,99,99
2013,3,18,1,50,306 1,0.7,12.7,2.31,6.67,5.8,315,1019.5,10,10.7,999,99,99
2013,3,18,2,50,305 1,1,13.3,2.39,6.67,5.9,311,1019,10,10.7,999,99,99
2013,3,18,3,50,313 1,0.8,13.1,2.45,7.69,5.85,317,1018.8,10.2,10.7,999,99,99
2013,3,18,4,50,315,8.9,11.1,2.49,7.69,5.94,314,1019.6,10.1,10.6,999,99,99
2013,3,18,5,50,322,9.8,11.7,2.54,8.33,6.23,304,1019.5,10,10.6,999,99,99
2013,3,18,6,50,327,7.7,9.3,2.47,7.69,6.22,319,1019.6,10,10.6,999,99,99
2013,3,18,7,50,319,6.7,8.4,2.38,7.69,6.11,313,1019.5,9.9,10.6,999,99,99
2013,3,18,8,50,316,8,9.3,2.38,7.69,6.22,323,1019.4,10,10.5,999,99,99
2013,3,18,9,50,317,7.6,8.9,2.49,8.33,6.52,322,1019,9.9,10.5,999,99,99
2013,3,18,10,50,313,7,8.5,2.02,8.33,6.22,325,1018.6,9.9,10.5,999,99,99
2013,3,18,11,50,303,7.2,9.4,2.16,9.09,6.39,311,1018.8,9.9,10.5,999,99,99
2013,3,18,12,50,314,8.2,9.6,2.21,8.33,6.51,322,1018.5,9.8,10.5,999,99,99
2013,3,18,13,50,314,6.9,9,2.26,7.69,6.33,318,1018.9,9.9,10.5,999,99,99
2013,3,18,14,50,315,6.8,8.4,2.15,9.09,6.36,320,1019.6,9.9,10.5,999,99,99
2013,3,18,15,50,311,5.7,7.4,2.22,8.33,6.3,311,1020.1,10.1,10.5,999,99,99
2013,3,18,16,50,302,7.1,8.6,2.05,7.69,6.1,314,1020.4,10.1,10.5,999,99,99
2013,3,18,17,50,309,6.8,8.5,1.93,8.33,6.14,313,1020.8,10.2,10.6,999,99,99
2013,3,18,18,50,318,7.1,8.4,1.89,8.33,5.99,315,1020.6,10.1,10.6,999,99,99
2013,3,18,19,50,321,6.7,7.8,1.82,9.09,6.02,307,1020.3,10.1,10.7,999,99,99
2013,3,18,20,50,325,6.6,7.9,1.75,8.33,5.87,307,1019.6,10,10.7,999,99,99
2013,3,18,21,50,320,6.5,8,1.67,7.69,5.82,315,1019,9.9,10.7,999,99,99
2013,3,18,22,50,322,5.2,6.3,1.78,7.69,6.12,310,1018.6,10.1,10.6,999,99,99
2013,3,18,23,50,316,6.3,7.3,1.58,8.33,6.12,306,1018.5,10.1,10.7,999,99,99
2013,3,19,0,50,315,6.8,8.1,1.81,8.33,6.26,309,1018.5,10.1,10.7,999,99,99
2013,3,19,1,50,264,6.9,8.5,1.7,8.33,6.11,316,1019.7,10.3,10.7,999,99,99
2013,3,19,2,50,295,8.3,10,1.78,8.33,6.01,310,1019.6,10.4,10.6,999,99,99
2013,3,19,3,50,293,7.2,8.7,1.76,7.69,6.07,309,1020.3,10.4,10.6,999,99,99
2013,3,19,4,50,319,6.1,7.3,1.69,8.33,5.84,305,1020.3,10.3,10.6,999,99,99
2013,3,19,5,50,316,7.3,8.6,1.66,8.33,5.72,312,1020.7,10.3,10.6,999,99,99
2013,3,19,6,50,329,4.9,6.1,1.52,7.14,5.35,309,1020.1,10.2,10.6,999,99,99
2013,3,19,7,50,330,3.8,4.7,1.41,7.69,5.85,314,1019.6,10.1,10.6,999,99,99
2013,3,19,8,50,300,2.8,3.5,1.31,8.33,6.05,296,1019.5,10.2,10.6,999,99,99
2013,3,19,9,50,291,2.2,2.8,1.24,12.9,6.01,262,1019.2,10.1,10.6,999,99,99
2013,3,19,10,50,280,2.3,3,1.21,12.9,6.04,295,1018.9,10,10.6,999,99,99
2013,3,19,11,50,274,2.3,2.9,1.23,12.9,6.43,298,1018.4,10,10.6,999,99,99
2013,3,19,12,50,303,2.3,2.9,1.32,12.9,6.46,265,1018.6,10,10.6,999,99,99
2013,3,19,13,50,341,1.6,2.1,1.25,16,6.55,191,1019,10,10.6,999,99,99
2013,3,19,14,50,117,0.4,1.3,1.15,16,6.5,207,1019.5,10.1,10.6,999,99,99
2013,3,19,15,50,272,2.2,2.7,1.16,12.12,6.11,287,1019.8,10.2,10.6,999,99,99
2013,3,19,16,50,265,1.7,2.1,1.17,7.69,5.96,311,1020,10.4,10.6,999,99,99
2013,3,19,17,50,180,0,0.5,1.26,8.33,6.09,312,1019.9,11.1,10.7,999,99,99
2013,3,19,18,50,278,2.1,2.6,1.08,16,6.25,199,1020.6,10.8,10.9,999,99,99
2013,3,19,19,50,275,2.5,3.3,1,16,6.65,149,1020.8,11,11.2,999,99,99
2013,3,19,20,50,314,2.5,3.2,0.93,12.9,6.81,254,1020.3,10.9,11.3,999,99,99
2013,3,19,21,50,295,3.3,3.7,0.99,16,8.07,197,1020.4,10.9,11.2,999,99,99
2013,3,19,22,50,230,0.5,1.4,0.92,16,7.75,165,1020.4,10.8,11,999,99,99
2013,3,19,23,50,243,2.3,2.9,0.99,14.81,7.9,196,1021,10.9,11.2,999,99,99
2013,3,20,0,50,211,2.6,3.3,0.93,13.79,7.95,247,1021,10.8,10.9,999,99,99
2013,3,20,1,50,152,3.2,4.1,0.84,16,7.69,187,1020.3,10.5,10.8,999,99,99
2013,3,20,2,50,93,3.3,3.8,0.89,14.81,7.64,193,1019.8,10.2,10.5,999,99,99
2013,3,20,3,50,94,3.5,4,0.85,14.81,7.92,198,1019.6,10.1,10.6,999,99,99
2013,3,20,4,50,116,4,4.6,0.83,14.81,8.33,237,1019,10.5,10.8,999,99,99
2013,3,20,5,50,144,3.2,4.1,0.89,14.81,8.5,186,1018.9,10.6,10.9,999,99,99
2013,3,20,6,50,161,3.3,4.1,0.93,13.79,9.15,237,1018.7,10.8,10.8,999,99,99
2013,3,20,7,50,250,6.2,7.8,0.71,13.79,8.4,228,1019.7,11,10.8,999,99,99
2013,3,20,8,50,248,3.8,4.3,0.74,14.81,8.25,201,1019.5,11,10.7,999,99,99
2013,3,20,9,50,219,2.3,2.7,0.8,16,7.41,209,1019.4,10.9,10.7,999,99,99
2013,3,20,10,50,202,2.5,3,0.67,14.81,7.07,184,1019,11,10.6,999,99,99
2013,3,20,11,50,155,3,3.5,0.69,14.81,7.05,216,1018.3,10.9,10.6,999,99,99
2013,3,20,12,50,129,3.8,4.4,0.76,14.81,8.04,213,1018.2,10.9,10.7,999,99,99
2013,3,20,13,50,155,3.3,3.8,0.77,14.81,8.19,200,1018.7,11.1,10.6,999,99,99
2013,3,20,14,50,158,4.6,5.4,0.73,14.81,7.9,194,1018.6,10.9,10.6,999,99,99
2013,3,20,15,50,171,5.1,5.9,0.73,16,7.06,217,1019.1,11,10.5,999,99,99
2013,3,20,16,50,170,6.7,7.6,0.74,14.81,5.95,219,1019.3,11.1,10.6,999,99,99
2013,3,20,17,50,181,5.8,6.9,0.81,14.81,5.08,244,1019.8,11.2,10.6,999,99,99
2013,3,20,18,50,181,5.1,6.2,0.88,13.79,5.39,242,1019.9,11,10.6,999,99,99
2013,3,20,19,50,182,4.7,5.2,1,14.81,6.42,242,1020.2,10.9,10.6,999,99,99
2013,3,20,20,50,194,4,4.7,1.08,14.81,6.72,203,1020,11.2,10.6,999,99,99
2013,3,20,21,50,197,2.8,3.3,1.26,9.09,6.85,289,1019.8,11.2,10.8,999,99,99
2013,3,20,22,50,242,2.3,2.7,1.42,9.09,7.02,287,1019.9,11.2,10.8,999,99,99
2013,3,20,23,50,291,1.9,2.8,1.37,7.69,6.96,275,1019.9,11.1,10.9,999,99,99
2013,3,21,0,50,290,1.1,1.8,1.46,12.9,7.06,188,1019.8,11.1,11,999,99,99
2013,3,21,1,50,286,2.7,3.2,1.52,9.09,7.16,273,1020.1,10.9,10.9,999,99,99
2013,3,21,2,50,299,3.8,4.9,1.55,8.33,7.06,273,1020.3,11,10.8,999,99,99
2013,3,21,3,50,311,5.4,6.3,1.51,8.33,6.95,276,1020.8,11,10.6,999,99,99
2013,3,21,4,50,325,6,7.4,1.42,7.69,6.85,271,1021.4,10.4,10.6,999,99,99
2013,3,21,5,50,315,6.4,7.9,1.59,9.09,7.02,270,1021.6,10.2,10.6,999,99,99
2013,3,21,6,50,322,7.9,9.8,1.51,9.09,6.37,277,1021.7,10.4,10.5,999,99,99
2013,3,21,7,50,313,9.7,11.6,1.55,8.33,5.78,277,1021.6,10.1,10.5,999,99,99
2013,3,21,8,50,311 1,0,12.8,1.57,8.33,5.25,266,1021.2,9.9,10.5,999,99,99
2013,3,21,9,50,314,9,11.3,1.72,14.81,5.52,241,1021.2,9.9,10.5,999,99,99
2013,3,21,10,50,319 1,0.7,14,1.68,5.26,5.13,304,1020.9,9.8,10.5,999,99,99
2013,3,21,11,50,315 1,1.3,13.9,2.2,6.25,5.63,309,1020.5,9.7,10.4,999,99,99
2013,3,21,12,50,323,9.7,12.1,2.25,5.88,5.64,315,1020.1,9.6,10.4,999,99,99
2013,3,21,13,50,323 1,3.3,16.5,2.42,6.67,5.72,313,1019.8,9.5,10.4,999,99,99
2013,3,21,14,50,324 1,3.1,16,2.74,7.14,5.99,311,1019.7,9.5,10.4,999,99,99
2013,3,21,15,50,328 1,2.6,15,2.93,7.14,6.22,319,1019.8,9.3,10.3,999,99,99
2013,3,21,16,50,333 1,1.8,14.2,3.14,7.14,6.27,315,1020.2,9.3,10.3,999,99,99
2013,3,21,17,50,328 1,1.1,13.1,3.13,8.33,6.46,314,1020.8,9.4,10.3,999,99,99
2013,3,21,18,50,323 1,1.9,14.2,3.08,8.33,6.42,310,1020.9,9.3,10.3,999,99,99
2013,3,21,19,50,322 1,1.8,14.4,3.17,7.69,6.59,309,1020.8,9.3,10.3,999,99,99
2013,3,21,20,50,319 1,1.2,13.5,3.09,8.33,6.34,305,1020.3,9.4,10.4,999,99,99
2013,3,21,21,50,320 1,1.9,14.5,3.21,7.69,6.66,308,1019.4,9.5,10.4,999,99,99
2013,3,21,22,50,319 1,1.8,13.9,3.28,12.12,7.06,305,1018.8,9.6,10.4,999,99,99
2013,3,21,23,50,318 1,2,15,3.75,9.09,7.42,307,1018.5,9.8,10.4,999,99,99
2013,3,22,0,50,316 1,3.4,15.5,3.76,10.81,7.48,300,1018,9.9,10.4,999,99,99
2013,3,22,1,50,312 1,3.8,17.1,3.91,12.12,7.34,314,1017.7,9.9,10.4,999,99,99
2013,3,22,2,50,317 1,3.3,16.1,3.95,11.43,7.42,311,1017.9,9.8,10.4,999,99,99
2013,3,22,3,50,316 1,3.4,16.6,4.64,10.81,7.65,310,1017.9,9.7,10.3,999,99,99
2013,3,22,4,50,315 1,4.6,18.9,4.53,10,7.6,316,1017.8,9.7,10.3,999,99,99
2013,3,22,5,50,316 1,3.2,16.3,4.68,10.81,7.94,310,1018.2,9.8,10.3,999,99,99
2013,3,22,6,50,322 1,4,17.7,4.71,10.81,7.78,314,1018,9.7,10.2,999,99,99
2013,3,22,7,50,321 1,2.7,15.2,4.54,10.81,7.64,316,1017.9,9.5,10.2,999,99,99
2013,3,22,8,50,321 1,1.6,14.6,4.19,10,7.54,311,1018,9.5,10.2,999,99,99
2013,3,22,9,50,323 1,2.2,15.5,4.16,10.81,7.76,316,1017.9,9.4,10.2,999,99,99
2013,3,22,10,50,328 1,2,14.7,4.27,10.81,7.96,322,1017.7,9.5,10.2,999,99,99
2013,3,22,11,50,325 1,1.6,15.1,3.75,10.81,7.38,319,1017.5,9.4,10.2,999,99,99
2013,3,22,12,50,324 1,0.7,13.4,3.71,10.81,7.55,320,1017.7,9.3,10.2,999,99,99
2013,3,22,13,50,328 1,0.4,12.2,3.62,11.43,7.43,321,1018,9.3,10.2,999,99,99
2013,3,22,14,50,331 1,0.4,12.6,3.87,10.81,7.79,325,1018.6,9.4,10.1,999,99,99
2013,3,22,15,50,330,9.7,11.7,3.51,10,7.47,324,1019.3,9.6,10.1,999,99,99
2013,3,22,16,50,328,9.6,12.2,3.62,10,7.43,319,1019.9,9.6,10.2,999,99,99
2013,3,22,17,50,325 1,0.9,12.8,3.65,10,7.51,319,1020.4,9.6,10.2,999,99,99
2013,3,22,18,50,321 1,1.5,14,3.76,10,7.52,317,1020.6,9.5,10.2,999,99,99
2013,3,22,19,50,317 1,0.9,13.4,3.77,10.81,7.44,312,1020.5,9.5,10.3,999,99,99
2013,3,22,20,50,316 1,0.3,13.1,3.28,9.09,6.93,321,1020.2,9.6,10.3,999,99,99
2013,3,22,21,50,320 1,1,13.4,3.2,10,6.97,315,1019.4,9.7,10.3,999,99,99
2013,3,22,22,50,320 1,1.8,15.2,3.3,10,7.17,314,1019.2,9.7,10.3,999,99,99
2013,3,22,23,50,322 1,1.8,14.1,3.16,10.81,6.78,318,1018.8,9.7,10.2,999,99,99
2013,3,23,0,50,321 1,2,15,3.26,9.09,6.77,321,1018.7,9.8,10,999,99,99
