Buoy,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46014,2014,2,28,20,50,134,8.6 1,0.8,NA,NA,NA,NA,993.6,11.5,12.3,NA,NA,NA
46014,2014,2,28,21,50,137,7.6,9.9,2.58,10,7.47,NA,993.4,11.1,12.3,NA,NA,NA
46014,2014,2,28,22,50,153,6.8,8.5,2.5,10,7.66,NA,993.3,11.6,12.3,NA,NA,NA
46014,2014,2,28,23,50,143,8.3 1,0,2.45,10,7.61,NA,993.2,11.9,12.3,NA,NA,NA
46014,2014,3,1,0,50,144,8.3 1,0,NA,NA,NA,NA,993.3,12.4,12.3,NA,NA,NA
46014,2014,3,1,1,50,139,8,9.9,1.98,10,6.32,NA,993.9,12.4,12.3,NA,NA,NA
46014,2014,3,1,2,50,130,7,8.5,NA,NA,NA,NA,994.6,12.5,12.3,NA,NA,NA
46014,2014,3,1,3,50,124,5.6,6.7,NA,NA,NA,NA,995.3,12.5,12.2,NA,NA,NA
46014,2014,3,1,4,50,131,5,6.3,1.77,12.12,7.1,NA,995.8,12.1,12.2,NA,NA,NA
46014,2014,3,1,5,50,113,5.8,7.6,2.01,12.12,7.59,NA,996.3,12.2,12.1,NA,NA,NA
46014,2014,3,1,6,50,103,5.7,6.7,2.17,12.12,8.12,NA,996.7,11.8,12.1,NA,NA,NA
46014,2014,3,1,7,50,111,6.8,7.9,2.46,10.81,8.42,NA,997,11.9,12.1,NA,NA,NA
46014,2014,3,1,8,50,97,5.9 9,9,NA,NA,NA,NA,997.7,11.7,12.1,NA,NA,NA
46014,2014,3,1,9,50,102,5.8,7.7,3.05,11.43,8.84,NA,998.5,11.9,12.2,NA,NA,NA
46014,2014,3,1,10,50,111,5.5,7.3,2.85,11.43,8.83,NA,998.5,12.1,12.1,NA,NA,NA
46014,2014,3,1,11,50,103,5.7,8,3.18,12.12,9.29,NA,998.5,12.4,12.1,NA,NA,NA
46014,2014,3,1,12,50,111,4.9,6.5,3.37,12.12,9.07,NA,999.3,12.6,12,NA,NA,NA
46014,2014,3,1,13,50,113,6.1,8.3,3.07,11.43,8.91,NA,999.4,12.7,12.1,NA,NA,NA
46014,2014,3,1,14,50,130,5.7,7.5,3.08,11.43,8.64,NA,1000.1,12.5,12.1,NA,NA,NA
46014,2014,3,1,15,50,135,2.6,4.4,2.79,10.81,8.08,NA,1001.6,12.9,11.8,NA,NA,NA
46014,2014,3,1,17,50,37,3.9,5.5,2.63,11.43,8.85,NA,1003.3,13.5,11.9,NA,NA,NA
46014,2014,3,1,18,50,119,1.4,2.5,2.87,11.43,9.49,NA,1004.5,14.5,12.2,NA,NA,NA
46014,2014,3,1,19,50,94,3.5,4.4,3.03,11.43,9.66,NA,1004.5,15,12.2,NA,NA,NA
46014,2014,3,1,20,50,32,1.3,2.7,3.09,11.43,9.37,NA,1004.6,14.5,12.4,NA,NA,NA
46014,2014,3,1,21,50,130,0.5,1.6,3.19,12.12,9.43,NA,1004,15.9,12.5,NA,NA,NA
46014,2014,3,1,22,50,189,1.1,1.8,2.84,10.81,9.15,NA,1003.5,15.4,13.2,NA,NA,NA
46014,2014,3,1,23,50,299,2.4,3.3,3.03,10.81,9.46,NA,1004.4,14.8,13.9,NA,NA,NA
46014,2014,3,2,0,50,320,3.7,5.1,2.7,10.81,9.06,NA,1005.6,14,12.6,NA,NA,NA
46014,2014,3,2,1,50,313,2.3,3.2,2.79,13.79,9.48,NA,1006.9,13.2,12.4,NA,NA,NA
46014,2014,3,2,2,50,353,2.4,3.6,2.72,12.9,9.1,NA,1007.3,13.1,12.4,NA,NA,NA
46014,2014,3,2,3,50,235,0.2,1,2.43,10,8.81,NA,1007.7,12.9,12.5,NA,NA,NA
46014,2014,3,2,4,50,131,3.4,4.8,2.36,12.9,8.85,NA,1008.2,13,12.7,NA,NA,NA
46014,2014,3,2,5,50,179,4,5.1,2.44,12.9,8.8,NA,1008.4,12.9,12.4,NA,NA,NA
46014,2014,3,2,6,50,189,5.4,6.6,2.33,11.43,8.8,NA,1008.9,12.5,12.6,NA,NA,NA
46014,2014,3,2,7,50,151,4.5,5.6,2.15,12.9,8.46,NA,1009.1,12.7,12.7,NA,NA,NA
46014,2014,3,2,8,50,141,3.3,4.2,2.2,12.9,8.62,NA,1009.5,12.9,12.7,NA,NA,NA
46014,2014,3,2,9,50,169,3.5,4.2,2.36,12.12,8.86,NA,1009.8,12.9,12.7,NA,NA,NA
46014,2014,3,2,10,50,178,4.3,5.3,2.29,12.12,8.99,NA,1009.8,12.9,12.7,NA,NA,NA
46014,2014,3,2,11,50,177,4.9,6.3,2.2,11.43,8.79,NA,1009.9,12.5,12.7,NA,NA,NA
46014,2014,3,2,12,50,153,5.7,7,2.14,12.12,8.58,NA,1010.2,12.4,12.6,NA,NA,NA
46014,2014,3,2,13,50,161,6.4,7.7,2.08,11.43,8.4,NA,1010.5,12.5,12.6,NA,NA,NA
46014,2014,3,2,14,50,171,6.4,8,2.03,11.43,7.56,NA,1011,12.4,12.6,NA,NA,NA
46014,2014,3,2,15,50,173,5.5,6.4,2.08,12.12,7.91,NA,1011.8,12.3,12.6,NA,NA,NA
46014,2014,3,2,16,50,173,7.2,8.4,2.13,11.43,7.92,NA,1012.7,12.3,12.7,NA,NA,NA
46014,2014,3,2,17,50,183,5,6.1,2.15,11.43,7.6,NA,1013.4,12.1,12.7,NA,NA,NA
46014,2014,3,2,18,50,198,4.4,5.2,2.1,12.12,7.73,NA,1014.3,12.2,12.6,NA,NA,NA
46014,2014,3,2,19,50,202,4.5,5.3,2.09,12.12,7.87,NA,1015.1,12.5,12.5,NA,NA,NA
46014,2014,3,2,20,50,167,4.8,5.7,1.79,12.12,7.33,NA,1015.3,12.6,12.5,NA,NA,NA
46014,2014,3,2,21,50,167,4.4,5.3,2.03,11.43,7.95,NA,1015.7,12.7,12.5,NA,NA,NA
46014,2014,3,2,22,50,149,5.2,6.2,NA,NA,NA,NA,1016.1,12.7,12.5,NA,NA,NA
46014,2014,3,2,23,50,154,5.6,6.6,1.89,12.12,7.79,NA,1016.5,12.6,12.5,NA,NA,NA
46014,2014,3,3,0,50,149,6.3 9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46014,2014,3,3,1,50,150,7,8.7,1.79,10.81,7.32,NA,1017.2,12.4,12.5,NA,NA,NA
46014,2014,3,3,2,50,143,8.1 1,0.3,1.83,10,6.99,NA,1017.1,12.4,12.3,NA,NA,NA
46014,2014,3,3,3,50,147,8.3 1,0,1.76,11.43,6.51,NA,1017.5,12.7,12.3,NA,NA,NA
46014,2014,3,3,4,50,147,9.2 1,1,1.9,11.43,6.24,NA,1017.7,12.6,12.3,NA,NA,NA
46014,2014,3,3,5,50,143,9.6 1,1.7,1.93,10.81,6.18,NA,1017.9,12.5,12.2,NA,NA,NA
46014,2014,3,3,6,50,147,9.2 1,1.2,1.84,10.81,6.03,NA,1018.4,12.6,12.3,NA,NA,NA
46014,2014,3,3,7,50,142 1,0.2 1,2.5,NA,NA,NA,NA,1018,12.7,12.2,NA,NA,NA
46014,2014,3,3,8,50,145 1,0.2 1,2.4,1.77,10.81,5.49,NA,1017.5,12.8,12.2,NA,NA,NA
46014,2014,3,3,9,50,140 1,1.0 1,2.8,1.82,11.43,5.44,NA,1017.1,12.6,12.2,NA,NA,NA
46014,2014,3,3,10,50,155 1,1.8 1,4.8,NA,NA,NA,NA,1017,12.6,12.2,NA,NA,NA
46014,2014,3,3,11,50,145 1,1.2 9,9,NA,NA,NA,NA,1016.3,12.3,NA,NA,NA,NA
46014,2014,3,3,12,50,140 1,2.7 1,5.6,NA,NA,NA,NA,1015.7,12.2,12.2,NA,NA,NA
46014,2014,3,3,13,50,140 1,3.4 1,6.5,2.11,10.81,5.35,NA,1015.4,11.8,12.2,NA,NA,NA
46014,2014,3,3,14,50,147 1,2.1 1,5.4,2.1,5,5.36,NA,1015.8,11.9,12.1,NA,NA,NA
46014,2014,3,3,15,50,150 1,1.5 1,3.7,2.28,5.56,5.27,NA,1016.7,12,12.1,NA,NA,NA
46014,2014,3,3,16,50,149 1,2.0 1,4.4,NA,NA,NA,NA,1017.1,11.9,12.1,NA,NA,NA
46014,2014,3,3,17,50,146 1,2.3 1,5.3,2.04,5.26,5.26,NA,1016.8,11.9,12.1,NA,NA,NA
46014,2014,3,3,18,50,148 1,2.2 1,4.7,NA,NA,NA,NA,1016.5,11.9,12.2,NA,NA,NA
46014,2014,3,3,19,50,146 1,2.3 1,4.6,2.26,5.56,5.38,NA,1016.4,12,12.1,NA,NA,NA
46014,2014,3,3,20,50,147 1,2.3 1,4.5,NA,NA,NA,NA,1016.3,11.9,12.1,NA,NA,NA
46014,2014,3,3,21,50,146 1,0.7 9,9,NA,NA,NA,NA,1016.6,12,NA,NA,NA,NA
46014,2014,3,3,22,50,148,9.5 1,1.6,2.31,5.88,5.92,NA,1015.7,12.2,12.1,NA,NA,NA
46014,2014,3,3,23,50,147,9.2 1,1.5,NA,NA,NA,NA,1015.4,12.2,12.1,NA,NA,NA
46014,2014,3,4,0,50,144,9.1 1,0.8,2.38,17.39,6.46,NA,1015.2,12.2,12.1,NA,NA,NA
46014,2014,3,4,1,50,146 1,0.7 1,2.6,2.27,16,6.67,NA,1014.8,12.1,12.1,NA,NA,NA
46014,2014,3,4,2,50,143 1,1.1 1,3.3,2.28,17.39,6.4,NA,1014.8,12.2,12.1,NA,NA,NA
46014,2014,3,4,3,50,152 1,0.4 1,2.2,NA,NA,NA,NA,1015.4,12.6,12.1,NA,NA,NA
46014,2014,3,4,4,50,150 1,0.4 1,2.7,2.28,16,6.35,NA,1015.4,12.5,12.1,NA,NA,NA
46014,2014,3,4,5,50,157,8.9 1,1.3,2.26,16,6.29,NA,1015.9,12.4,12.1,NA,NA,NA
46014,2014,3,4,6,50,149 1,0.0 1,2.1,2.46,17.39,6.7,NA,1016,12.3,12.1,NA,NA,NA
46014,2014,3,4,7,50,143,9.2 1,1.6,2.3,12.9,6.6,NA,1015.7,12.5,12.1,NA,NA,NA
46014,2014,3,4,8,50,156,8.9 1,0.6,2.14,16,6.57,NA,1016.2,12.6,12.1,NA,NA,NA
46014,2014,3,4,9,50,150,9.4 1,1.8,2.3,12.12,6.79,NA,1016.6,12.6,12.2,NA,NA,NA
46014,2014,3,4,11,50,158,5.4,6.7,2.53,12.9,7.49,NA,1016.5,12.6,12.3,NA,NA,NA
46014,2014,3,4,12,50,127,0.7,2,2.62,12.12,8.44,NA,1016.8,12.6,12.3,NA,NA,NA
46014,2014,3,4,13,50,151,2.6,3.8,2.78,16,8.99,NA,1017.3,12.7,12.3,NA,NA,NA
46014,2014,3,4,14,50,118,2.7,3.5,2.48,16,8.75,NA,1017.8,12.7,12.3,NA,NA,NA
46014,2014,3,4,15,50,106,1.5,2.7,2.59,16,9.12,NA,1017.8,12.5,12.2,NA,NA,NA
46014,2014,3,4,16,50,166,1.7,2.6,2.48,16,9.34,NA,1018,12.5,12.2,NA,NA,NA
46014,2014,3,4,17,50,175,4.4,5.5,2.45,16,9.4,NA,1018.6,12.6,12.2,NA,NA,NA
46014,2014,3,4,18,50,135,5.1,6.2,2.58,16,9.17,NA,1018.3,12.7,12.3,NA,NA,NA
46014,2014,3,4,19,50,169,5.9,7.7,2.64,16,9.19,NA,1018.6,12.6,12.4,NA,NA,NA
46014,2014,3,4,20,50,167,8.1,9.3,3.16,16,9.93,NA,1017.8,12.6,12.4,NA,NA,NA
46014,2014,3,4,21,50,176,6.9,8.3,3.01,16,9,NA,1017.6,12.7,12.5,NA,NA,NA
46014,2014,3,4,22,50,184,7.7,9.4,2.85,16,8.79,NA,1017.9,12.9,12.5,NA,NA,NA
46014,2014,3,4,23,50,133,6.1,7.8,3.21,14.81,9.14,NA,1016.9,12.6,12.5,NA,NA,NA
46014,2014,3,5,0,50,176,6.5,8,3.24,16,9.93,NA,1017,12.5,12.5,NA,NA,NA
46014,2014,3,5,1,50,170,7.1,8.8,3.02,14.81,9.65,NA,1016.9,12.5,12.5,NA,NA,NA
46014,2014,3,5,2,50,164,6.5,7.6,3.08,14.81,9.95,NA,1017.1,12.7,12.5,NA,NA,NA
46014,2014,3,5,3,50,163,6.4,7.5,NA,NA,NA,NA,1017.2,12.8,12.5,NA,NA,NA
46014,2014,3,5,4,50,173,6.4,7.6,2.77,14.81,10.02,NA,1017.1,12.6,12.5,NA,NA,NA
46014,2014,3,5,5,50,173,5.8,6.6,2.48,12.9,8.96,NA,1018,12.5,12.5,NA,NA,NA
46014,2014,3,5,6,50,163,6.3,7.8,2.25,14.81,8.95,NA,1017.5,12.4,12.5,NA,NA,NA
46014,2014,3,5,7,50,145,7.1,9,NA,NA,NA,NA,1017.2,12.5,12.5,NA,NA,NA
46014,2014,3,5,8,50,182,6.1,7.1,2.36,14.81,8.66,NA,1018.4,12.7,12.5,NA,NA,NA
46014,2014,3,5,9,50,146 1,0.9 1,2.5,2.3,12.12,8.06,NA,1015.7,12.6,12.5,NA,NA,NA
46014,2014,3,5,10,50,157,9.3 1,0.9,2.22,13.79,7.33,NA,1016,12.6,12.5,NA,NA,NA
46014,2014,3,5,11,50,161,9.9 1,1.7,2.2,13.79,6.88,NA,1016,12.4,12.4,NA,NA,NA
46014,2014,3,5,12,50,156,9.3 1,0.9,2.33,14.81,7.48,NA,1016,12.4,12.3,NA,NA,NA
46014,2014,3,5,13,50,143,9.9 1,1.6,2.28,14.81,6.99,NA,1016,12.3,12,NA,NA,NA
46014,2014,3,5,14,50,145 1,1.0 1,3.3,2.49,14.81,7.23,NA,1015.7,12.4,12.2,NA,NA,NA
46014,2014,3,5,15,50,151 1,0.7 1,2.5,2.28,14.81,6.34,NA,1015.8,12.6,12.3,NA,NA,NA
46014,2014,3,5,16,50,149 1,1.0 1,3.9,2.14,13.79,6.24,NA,1016.3,13,12.3,NA,NA,NA
46014,2014,3,5,17,50,158 1,0.5 1,2.2,2.21,14.81,6.12,NA,1016.3,13.1,12.3,NA,NA,NA
46014,2014,3,5,18,50,147 1,2.2 1,4.4,2.17,14.81,6.17,NA,1015.6,13.3,12.3,NA,NA,NA
46014,2014,3,5,19,50,144 1,2.5 1,5.4,2.14,16,5.75,NA,1015,13.5,12.3,NA,NA,NA
46014,2014,3,5,20,50,146 1,3.1 1,6,2.52,13.79,5.98,NA,1013.9,13.8,12.3,NA,NA,NA
46014,2014,3,5,21,50,150 1,4.0 1,6.5,2.58,13.79,6,NA,1013.4,13.2,12.3,NA,NA,NA
46014,2014,3,5,22,50,141 1,4.6 1,7.6,2.37,14.81,5.57,NA,1012.7,12.8,12.3,NA,NA,NA
46014,2014,3,5,23,50,150 1,3.1 1,6.6,2.55,13.79,5.5,NA,1012.8,12.9,12.3,NA,NA,NA
46014,2014,3,6,0,50,157 1,3.0 1,5.5,2.43,12.9,5.47,NA,1012.4,13,12.3,NA,NA,NA
46014,2014,3,6,1,50,162 1,1.0 1,3.3,2.56,14.81,5.98,NA,1013.1,12.8,12.3,NA,NA,NA
46014,2014,3,6,2,50,156,9.8 1,1.5,2.36,12.12,6.02,NA,1013.4,12.7,12.3,NA,NA,NA
46014,2014,3,6,3,50,155,7.6 9,9,NA,NA,NA,NA,1013.8,12.8,12.4,NA,NA,NA
46014,2014,3,6,5,50,166,3.5,4.2,2.33,12.9,7.03,NA,1015.4,12.7,12.3,NA,NA,NA
46014,2014,3,6,6,50,227,4.7,5.9,2.49,13.79,7.43,NA,1016.1,12.7,12.3,NA,NA,NA
46014,2014,3,6,7,50,234,5.3,6.7,NA,NA,NA,NA,1016.8,12.2,12.4,NA,NA,NA
46014,2014,3,6,8,50,221,4.4,5.8,NA,NA,NA,NA,1016.9,11.9,12.4,NA,NA,NA
46014,2014,3,6,9,50,198,3.4,4.5,2.36,12.9,7.47,NA,1017.5,11.4,12.4,NA,NA,NA
46014,2014,3,6,10,50,152,3.9,4.8,NA,NA,NA,NA,1017.5,11.3,12.3,NA,NA,NA
46014,2014,3,6,11,50,140,5.3,6.2,NA,NA,NA,NA,1017.2,11.7,12.3,NA,NA,NA
46014,2014,3,6,12,50,145,5.3,6.5,2.39,12.12,7.85,NA,1017.1,11.9,12.4,NA,NA,NA
46014,2014,3,6,13,50,156,5,6,2.65,11.43,8.27,NA,1017.6,12.3,12.3,NA,NA,NA
46014,2014,3,6,14,50,162,5.5,6.4,2.48,10.81,7.97,NA,1018.1,12.3,12.3,NA,NA,NA
46014,2014,3,6,15,50,172,5.7,6.6,2.79,12.9,8.32,NA,1018.8,12.7,12.3,NA,NA,NA
46014,2014,3,6,16,50,195,5.3,6.5,3.01,12.12,8.6,NA,1019.5,13,12.4,NA,NA,NA
46014,2014,3,6,17,50,223,4.8,6.3,3.29,12.9,9.08,NA,1020.1,13,12.4,NA,NA,NA
46014,2014,3,6,18,50,219,5.3,6.4,3.49,12.12,8.84,NA,1020.5,13,12.4,NA,NA,NA
46014,2014,3,6,19,50,227,5.4,6.6,3.39,13.79,8.51,NA,1020.9,13,12.4,NA,NA,NA
46014,2014,3,6,20,50,219,4.8,5.8,NA,NA,NA,NA,1020.6,13,12.5,NA,NA,NA
46014,2014,3,6,21,50,248,4.6,6,NA,NA,NA,NA,1020.5,13.1,12.5,NA,NA,NA
46014,2014,3,6,22,50,260,4.3,5.9,3.7,13.79,9.18,NA,1020.7,13.1,12.6,NA,NA,NA
46014,2014,3,6,23,50,288,2.8,4.4,4.37,13.79,10.19,NA,1020.9,13.1,12.6,NA,NA,NA
46014,2014,3,7,0,50,301,3.2,5.4,4.94,13.79,10.43,NA,1020.9,13.1,12.6,NA,NA,NA
46014,2014,3,7,1,50,316,2.4,3.6,4.5,13.79,10.31,NA,1021.3,12.6,12.6,NA,NA,NA
46014,2014,3,7,2,50,332,2.3,3.4,4.46,14.81,10.4,NA,1021.7,12.4,12.5,NA,NA,NA
46014,2014,3,7,3,50,22,1.7,2.9,NA,NA,NA,NA,1022.5,12.2,12.5,NA,NA,NA
46014,2014,3,7,4,50,359,1.6,2.3,4.36,13.79,10.22,NA,1023.1,12.2,12.5,NA,NA,NA
46014,2014,3,7,5,50,293,0.9,2.4,3.72,14.81,9.73,NA,1023.9,12.1,12.5,NA,NA,NA
46014,2014,3,7,6,50,3,1,1.9,4.14,12.9,10.15,NA,1023.6,12,12.4,NA,NA,NA
46014,2014,3,7,7,50,336,2.5,3.5,4.32,13.79,10.23,NA,1023.6,12,12.4,NA,NA,NA
46014,2014,3,7,8,50,338,3.8,5,3.43,13.79,9.31,NA,1023.7,12.1,12.4,NA,NA,NA
46014,2014,3,7,9,50,30,5.7,7.9,3.97,12.9,10.08,NA,1023.3,11.5,12.4,NA,NA,NA
46014,2014,3,7,10,50,43,4.6,6.2,3.9,12.9,9.74,NA,1022.5,10.7,12.4,NA,NA,NA
46014,2014,3,7,11,50,16,4,4.9,3.27,12.9,8.75,NA,1022.1,11,12.4,NA,NA,NA
46014,2014,3,7,12,50,331,4.1,5.2,3.13,12.12,8.77,NA,1022.2,11.1,12.4,NA,NA,NA
46014,2014,3,7,13,50,333,4.5,5.6,2.91,12.9,8.55,NA,1022.3,11.5,12.4,NA,NA,NA
46014,2014,3,7,14,50,8,4.5,6.1,3.16,12.9,9.05,NA,1022.2,11.7,12.4,NA,NA,NA
46014,2014,3,7,15,50,354,5.8,6.9,2.93,12.9,8.65,NA,1022.6,11.7,12.4,NA,NA,NA
46014,2014,3,7,16,50,342,6.5,7.7,2.89,12.9,8.78,NA,1023,12,12.4,NA,NA,NA
46014,2014,3,7,17,50,348,6.4,7.6,3.04,12.9,8.25,NA,1023,11.9,12.4,NA,NA,NA
46014,2014,3,7,18,50,7,3.7,4.6,2.85,12.12,8.13,NA,1023.1,11.8,12.4,NA,NA,NA
46014,2014,3,7,19,50,341,4.8,5.8,2.75,12.12,8.38,NA,1023,12,12.5,NA,NA,NA
46014,2014,3,7,20,50,339,5.7,6.8,3.04,12.9,8.6,NA,1022.4,12,12.5,NA,NA,NA
46014,2014,3,7,21,50,349,5.3,6.4,2.82,12.9,8.33,NA,1021.9,12.1,12.6,NA,NA,NA
46014,2014,3,7,22,50,343,5.8,6.9,2.97,12.9,8.54,NA,1021.5,12.2,12.6,NA,NA,NA
46014,2014,3,7,23,50,339,5.9,6.8,2.52,12.12,7.99,NA,1021.4,12.3,12.7,NA,NA,NA
46014,2014,3,8,0,50,346,6.4,7.5,2.65,11.43,8.29,NA,1021.2,12.2,12.7,NA,NA,NA
46014,2014,3,8,1,50,355,5.8,7,2.63,12.12,8.42,NA,1020.8,12.1,12.6,NA,NA,NA
46014,2014,3,8,2,50,334,4.3,5.2,2.6,12.12,8.4,NA,1021.3,12.1,12.6,NA,NA,NA
46014,2014,3,8,3,50,349,3.9,4.7,2.31,10.81,7.95,NA,1021.4,12,12.5,NA,NA,NA
46014,2014,3,8,4,50,340,4.3,5.2,2.37,11.43,8.36,NA,1022,12.1,12.5,NA,NA,NA
46014,2014,3,8,5,50,355,4.4,5.6,2.26,12.9,7.81,NA,1022.1,12.1,12.5,NA,NA,NA
46014,2014,3,8,6,50,5,3.9,5,2.22,12.12,7.94,NA,1021.6,11.9,12.5,NA,NA,NA
46014,2014,3,8,7,50,82,2.3,3.3,2.21,12.12,8.14,NA,1020.7,11.3,12.5,NA,NA,NA
46014,2014,3,8,8,50,287,0.2,0.8,2.28,12.12,7.89,NA,1020.8,10.7,12.4,NA,NA,NA
46014,2014,3,8,9,50,324,3.6,4.5,2.15,11.43,7.49,NA,1020.8,11.6,12.4,NA,NA,NA
46014,2014,3,8,10,50,336,3.9,4.6,2.23,10.81,7.89,NA,1020.9,11.8,12.5,NA,NA,NA
46014,2014,3,8,11,50,12,2.8,3.6,2.05,11.43,7.44,NA,1020.6,11.7,12.5,NA,NA,NA
46014,2014,3,8,12,50,65,3.8,4.7,1.82,12.12,7.38,NA,1020.4,10.7,12.4,NA,NA,NA
46014,2014,3,8,13,50,66,2.6,3.8,1.84,10.81,7.38,NA,1020.4,10.7,12.4,NA,NA,NA
46014,2014,3,8,14,50,59,1.9,2.8,NA,NA,NA,NA,1020.6,10.5,12.4,NA,NA,NA
46014,2014,3,8,15,50,6,1.8,2.6,1.7,12.12,7.64,NA,1021.4,10.8,12.4,NA,NA,NA
46014,2014,3,8,16,50,56,3.2,4.1,1.76,12.12,7.42,NA,1021.4,10.7,12.5,NA,NA,NA
46014,2014,3,8,17,50,180,0,0.5,1.88,10.81,7.76,NA,1021.2,11.7,12.6,NA,NA,NA
46014,2014,3,8,18,50,263,2.4,3.3,1.73,12.12,7.66,NA,1021.6,11.6,12.6,NA,NA,NA
46014,2014,3,8,19,50,179,0.8,1.8,1.76,10.81,7.86,NA,1021.8,12.5,12.9,NA,NA,NA
46014,2014,3,8,20,50,175,3,3.5,1.7,11.43,8.05,NA,1021.9,12.6,13,NA,NA,NA
46014,2014,3,8,21,50,159,3.2,3.9,NA,NA,NA,NA,1021.4,12.7,12.9,NA,NA,NA
46014,2014,3,8,22,50,164,2.9,3.7,1.74,11.43,8.27,NA,1021.1,12.6,12.8,NA,NA,NA
46014,2014,3,8,23,50,181,2.2,2.8,1.45,11.43,7.71,NA,1021.1,12.7,12.8,NA,NA,NA
46014,2014,3,9,0,50,152,0.9,1.4,1.65,11.43,8.22,NA,1021.3,12.7,12.8,NA,NA,NA
46014,2014,3,9,1,50,85,0.4,1.2,1.5,12.12,8.24,NA,1021.8,12.6,12.7,NA,NA,NA
46014,2014,3,9,3,50,84,1.1,1.8,1.65,10,8.36,NA,1022.9,12.5,12.8,NA,NA,NA
46014,2014,3,9,4,50,70,1.4,2.3,1.61,10.81,8.06,NA,1023.1,12.7,12.8,NA,NA,NA
46014,2014,3,9,5,50,87,4.7,5.9,NA,NA,NA,NA,1022.2,12.4,12.8,NA,NA,NA
46014,2014,3,9,6,50,82,4.6,5.7,1.78,11.43,8.13,NA,1022.1,12.5,12.8,NA,NA,NA
46014,2014,3,9,7,50,98,5.6,7,1.79,11.43,8.46,NA,1021.3,12.7,12.7,NA,NA,NA
46014,2014,3,9,8,50,94,6.6,8.2,2.06,11.43,8.52,NA,1021,13,12.7,NA,NA,NA
46014,2014,3,9,9,50,115,3.2,4.4,NA,NA,NA,NA,1020.8,13.1,12.6,NA,NA,NA
46014,2014,3,9,10,50,164,1.9,3.4,2.16,11.43,8.48,NA,1020.7,12.9,12.6,NA,NA,NA
46014,2014,3,9,11,50,203,1.5,2.2,1.98,10.81,8.28,NA,1020.4,13,12.5,NA,NA,NA
46014,2014,3,9,12,50,163,2.4,2.9,2.06,11.43,8.65,NA,1020.8,13,12.5,NA,NA,NA
46014,2014,3,9,13,50,154,4.7,5.5,2,12.12,8.46,NA,1020.8,13.3,12.4,NA,NA,NA
46014,2014,3,9,14,50,119,6.1,7.5,2.14,11.43,8.51,NA,1020.4,12.8,12.4,NA,NA,NA
46014,2014,3,9,15,50,91,3.9,5.7,2.3,12.12,8.88,NA,1020.9,12.7,12.5,NA,NA,NA
46014,2014,3,9,16,50,92,3.7,5.2,NA,NA,NA,NA,1020.9,12.5,12.5,NA,NA,NA
46014,2014,3,9,17,50,100,3.5,4.6,2.76,16,10.18,NA,1020.8,12.5,12.5,NA,NA,NA
46014,2014,3,9,18,50,110,2.9,4.1,2.64,13.79,9.73,NA,1020.9,12.7,12.5,NA,NA,NA
46014,2014,3,9,19,50,109,1.7,3.4,3.01,14.81,10.02,NA,1020.9,13.1,12.6,NA,NA,NA
46014,2014,3,9,20,50,145,1.6,2.8,3.27,16,10.53,NA,1020.6,13.3,12.6,NA,NA,NA
46014,2014,3,9,21,50,127,2,3.4,2.92,14.81,10.11,NA,1019.7,13.2,12.7,NA,NA,NA
46014,2014,3,9,22,50,115,4.3,6,3.04,13.79,9.96,NA,1019.2,12.8,12.6,NA,NA,NA
46014,2014,3,9,23,50,112,5.6,7,NA,NA,NA,NA,1018.6,12.7,12.6,NA,NA,NA
46014,2014,3,10,0,50,124,6,8,2.79,13.79,9.52,NA,1018.2,12.8,12.6,NA,NA,NA
46014,2014,3,10,1,50,129,6.9,8.8,2.62,13.79,8.76,NA,1017.7,13,12.6,NA,NA,NA
46014,2014,3,10,2,50,185,3.9,4.8,2.99,14.81,9.23,NA,1018.7,12.9,12.6,NA,NA,NA
46014,2014,3,10,3,50,160,4.2,5.2,2.83,13.79,8.93,NA,1018.8,12.5,12.6,NA,NA,NA
46014,2014,3,10,4,50,199,3.4,4.4,NA,NA,NA,NA,1019.3,12.1,12.6,NA,NA,NA
46014,2014,3,10,5,50,265,2.3,3.6,2.66,13.79,9.34,NA,1019.8,12.2,12.6,NA,NA,NA
46014,2014,3,10,6,50,320,8.4 1,0,2.3,12.9,8.86,NA,1020,12.4,12.6,NA,NA,NA
46014,2014,3,10,7,50,355,5.9,7.3,2.54,14.81,8.54,NA,1020.1,12.3,12.6,NA,NA,NA
46014,2014,3,10,8,50,346,6,7.3,NA,NA,NA,NA,1020.4,12.4,12.7,NA,NA,NA
46014,2014,3,10,9,50,330,6.7,8.5,NA,NA,NA,NA,1020.9,12.2,12.7,NA,NA,NA
46014,2014,3,10,10,50,333,6.6,8.3,2.6,12.12,8.23,NA,1020.9,12.3,12.7,NA,NA,NA
46014,2014,3,10,11,50,337,7.8,9.8,2.59,12.9,8.19,NA,1020.8,12.3,12.7,NA,NA,NA
46014,2014,3,10,12,50,342,8.9 1,0.7,2.73,12.9,8.2,NA,1021.2,12.2,12.7,NA,NA,NA
46014,2014,3,10,13,50,332 1,0.5 1,2.6,2.68,13.79,7.9,NA,1022,12.1,12.7,NA,NA,NA
46014,2014,3,10,14,50,333,9.7 1,2.1,NA,NA,NA,NA,1023.2,12,12.7,NA,NA,NA
