Buoy,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46026,2014,4,13,22,50,NA,6.2,7.1,1.61,11.43,7,274,NA,NA,NA,NA,NA,NA
46026,2014,4,13,23,50,NA,6.6,7.8,1.55,10,6.9,289,NA,NA,NA,NA,NA,NA
46026,2014,4,14,0,50,NA,7.4,8.4,1.41,9.09,6.24,288,NA,NA,NA,NA,NA,NA
46026,2014,4,14,1,50,NA,6.7,7.9,1.53,16,6.28,306,NA,NA,NA,NA,NA,NA
46026,2014,4,14,2,50,NA,6.2,7.3,1.58,10.81,6.24,298,NA,NA,NA,NA,NA,NA
46026,2014,4,14,3,50,NA,7,8.6,1.46,10.81,6.39,276,NA,NA,NA,NA,NA,NA
46026,2014,4,14,4,50,NA,6.3,7.9,1.34,16,6.28,280,NA,NA,NA,NA,NA,NA
46026,2014,4,14,5,50,NA,6.3,7.2,1.44,16,6.52,284,NA,NA,NA,NA,NA,NA
46026,2014,4,14,6,50,NA,5.2,6.9,1.57,16,6.77,272,NA,NA,NA,NA,NA,NA
46026,2014,4,14,7,50,NA,2.7,4.3,1.36,16,6.52,266,NA,NA,NA,NA,NA,NA
46026,2014,4,14,8,50,NA,3.3,4.6,1.45,16,7.18,274,NA,NA,NA,NA,NA,NA
46026,2014,4,14,9,50,NA,3.6,5.9,1.46,16,7.35,267,NA,NA,NA,NA,NA,NA
46026,2014,4,14,10,50,NA,4.3,5.7,1.51,16,7.31,271,NA,NA,NA,NA,NA,NA
46026,2014,4,14,11,50,NA,3.9,6.2,1.46,14.81,6.67,279,NA,NA,NA,NA,NA,NA
46026,2014,4,14,12,50,NA,4.6,6.3,1.46,16,6.82,280,NA,NA,NA,NA,NA,NA
46026,2014,4,14,13,50,NA,6.4,8.3,1.46,14.81,6.61,282,NA,NA,NA,NA,NA,NA
46026,2014,4,14,14,50,NA,5.9,7.7,1.61,14.81,6.51,245,NA,NA,NA,NA,NA,NA
46026,2014,4,14,15,50,NA,6.2,8.7,1.63,14.81,6.2,268,NA,NA,NA,NA,NA,NA
46026,2014,4,14,16,50,NA,5.6,7.5,1.64,14.81,6.2,294,NA,NA,NA,NA,NA,NA
46026,2014,4,14,17,50,NA,3.3,5.3,1.52,14.81,5.9,276,NA,NA,NA,NA,NA,NA
46026,2014,4,14,18,50,NA,2.6,4.4,1.74,14.81,6.8,270,NA,NA,NA,NA,NA,NA
46026,2014,4,14,19,50,NA,4.1,4.9,1.6,14.81,6.49,282,NA,NA,NA,NA,NA,NA
46026,2014,4,14,20,50,NA,5,6.4,1.6,14.81,6.81,267,NA,NA,NA,NA,NA,NA
46026,2014,4,14,21,50,NA,4.9,7.1,1.6,14.81,6.99,268,NA,NA,NA,NA,NA,NA
46026,2014,4,14,22,50,NA,5.4,7.2,1.65,13.79,6.81,266,NA,NA,NA,NA,NA,NA
46026,2014,4,14,23,50,NA,7.4,9.7,1.88,14.81,7.51,274,NA,NA,NA,NA,NA,NA
46026,2014,4,15,0,50,NA,8.2,9.4,1.72,14.81,6.64,292,NA,NA,NA,NA,NA,NA
46026,2014,4,15,1,50,NA,8,9.3,1.7,14.81,6.56,223,NA,NA,NA,NA,NA,NA
46026,2014,4,15,2,50,NA,8.5 1,0.2,1.69,13.79,6.3,280,NA,NA,NA,NA,NA,NA
46026,2014,4,15,3,50,NA,9.0 1,0.5,1.84,13.79,6.27,263,NA,11.5,NA,NA,NA,NA
46026,2014,4,15,4,50,NA,8.9 1,0.7,1.91,8.33,5.98,304,NA,11.3,NA,NA,NA,NA
46026,2014,4,15,5,50,NA,7.3,8.8,1.97,14.81,6.15,271,NA,11.4,NA,NA,NA,NA
46026,2014,4,15,6,50,NA,7.1,9.2,1.95,13.79,6.29,293,NA,11.4,NA,NA,NA,NA
46026,2014,4,15,7,50,NA,7.5,9.4,1.96,7.69,6.23,303,NA,11.4,NA,NA,NA,NA
46026,2014,4,15,8,50,NA,6.9,9.1,2,8.33,6.37,304,NA,11.5,NA,NA,NA,NA
46026,2014,4,15,9,50,NA,7.5,9.4,1.92,13.79,6.61,292,NA,10.9,NA,NA,NA,NA
46026,2014,4,15,10,50,NA,7.6,9,1.9,8.33,6.26,293,NA,11.5,NA,NA,NA,NA
46026,2014,4,15,11,50,NA,8.3 1,0.3,2.14,10.81,6.59,287,NA,11.3,NA,NA,NA,NA
46026,2014,4,15,12,50,NA,8.1 1,0.3,2.27,10,6.72,296,NA,11.3,NA,NA,NA,NA
46026,2014,4,15,13,50,NA,9.6 1,1.3,2.3,9.09,6.43,290,NA,11.2,NA,NA,NA,NA
46026,2014,4,15,14,50,NA,7,9.1,2.25,10,6.35,285,NA,10.9,NA,NA,NA,NA
46026,2014,4,15,15,50,NA,7.8,9.9,2.38,10,6.77,289,NA,11.1,NA,NA,NA,NA
46026,2014,4,15,16,50,NA,7.3,9.3,2.24,10,6.85,301,NA,11.5,NA,NA,NA,NA
46026,2014,4,15,17,50,NA,9.5 1,1,2.17,11.43,6.37,282,NA,11.4,NA,NA,NA,NA
46026,2014,4,15,18,50,NA,9.1 1,0.7,2.08,12.12,6.11,281,NA,11.3,NA,NA,NA,NA
46026,2014,4,15,19,50,999 1,0.4 1,2.6,2.4,11.43,6.58,294,NA,11.3,NA,NA,NA,NA
46026,2014,4,15,20,50,999 1,0.6 1,3,2.32,11.43,6.04,285,NA,11.4,NA,NA,NA,NA
46026,2014,4,15,21,50,999 1,0.2 1,2.2,2.41,10,6.49,296,NA,11.7,NA,NA,NA,NA
46026,2014,4,15,22,50,999 1,0.9 1,2.8,2.46,9.09,6.5,310,NA,11.7,NA,NA,NA,NA
46026,2014,4,15,23,50,NA,9.5 1,2.3,2.41,9.09,6.47,314,NA,11.7,NA,NA,NA,NA
46026,2014,4,16,0,50,NA,8.7 1,1.1,2.3,10.81,6.12,291,NA,11.7,NA,NA,NA,NA
46026,2014,4,16,1,50,NA,6.7,8.7,2.67,7.69,6.74,309,NA,11.8,NA,NA,NA,NA
46026,2014,4,16,2,50,NA,9.2 1,1.3,2.88,9.09,6.93,295,NA,11.7,NA,NA,NA,NA
46026,2014,4,16,3,50,NA,9.7 1,1.5,2.93,8.33,7.18,305,NA,11.6,NA,NA,NA,NA
46026,2014,4,16,4,50,999 1,0.7 1,3.4,2.84,10,6.58,301,NA,11.6,NA,NA,NA,NA
46026,2014,4,16,5,50,999 1,0.1 1,1.9,2.98,8.33,6.83,306,NA,11.6,NA,NA,NA,NA
46026,2014,4,16,6,50,NA,9.9 1,2,2.75,10,6.49,305,NA,11.6,NA,NA,NA,NA
46026,2014,4,16,7,50,999 1,1.5 1,3.9,2.75,9.09,6.64,312,NA,11.5,NA,NA,NA,NA
46026,2014,4,16,8,50,999 1,0.9 1,2.8,2.56,9.09,6.47,310,NA,11.4,NA,NA,NA,NA
46026,2014,4,16,9,50,999 1,1.1 1,2.9,2.63,10,6.49,303,NA,11.4,NA,NA,NA,NA
46026,2014,4,16,10,50,999 1,0.7 1,3.3,2.63,9.09,6.31,301,NA,11.5,NA,NA,NA,NA
46026,2014,4,16,11,50,NA,7.2,9.1,2.79,9.09,6.36,297,NA,11.3,NA,NA,NA,NA
46026,2014,4,16,12,50,NA,8.2 1,0,2.7,9.09,6.8,297,NA,11.3,NA,NA,NA,NA
46026,2014,4,16,13,50,NA,8.5 1,0.2,2.92,9.09,6.99,297,NA,11.2,NA,NA,NA,NA
46026,2014,4,16,14,50,NA,8.1,9.1,2.86,8.33,6.87,300,NA,11.4,NA,NA,NA,NA
46026,2014,4,16,15,50,NA,7.4,8.8,2.78,8.33,7,298,NA,11.4,NA,NA,NA,NA
46026,2014,4,16,16,50,NA,7.3,8.8,2.74,9.09,6.98,291,NA,11.3,NA,NA,NA,NA
46026,2014,4,16,17,50,NA,8.2,9.7,2.65,11.43,7,292,NA,11.2,NA,NA,NA,NA
46026,2014,4,16,18,50,NA,8.7 1,0.7,2.63,8.33,6.91,301,NA,11.1,NA,NA,NA,NA
46026,2014,4,16,19,50,NA,8.5 1,0.2,2.46,10,6.83,296,NA,11.2,NA,NA,NA,NA
46026,2014,4,16,20,50,NA,8.6 1,0.2,2.41,9.09,6.7,294,NA,11.3,NA,NA,NA,NA
46026,2014,4,16,21,50,NA,9.4 1,1.2,2.48,10,6.67,302,NA,11.4,NA,NA,NA,NA
46026,2014,4,16,22,50,NA,9.5 1,1.3,2.53,9.09,6.62,294,NA,11.5,NA,NA,NA,NA
46026,2014,4,16,23,50,NA,9.3 1,1,2.47,11.43,6.53,287,NA,11.7,NA,NA,NA,NA
46026,2014,4,17,0,50,NA,9.8 1,1.8,2.48,10.81,6.46,292,NA,12,NA,NA,NA,NA
46026,2014,4,17,1,50,999 1,1.0 1,3.1,2.71,9.09,6.54,295,NA,11.9,NA,NA,NA,NA
46026,2014,4,17,2,50,999 1,1.2 1,3.6,3.07,10,6.77,295,NA,11.8,NA,NA,NA,NA
46026,2014,4,17,3,50,999 1,1.6 1,4.3,2.91,8.33,6.49,297,NA,11.5,NA,NA,NA,NA
46026,2014,4,17,4,50,999 1,1.2 1,3.1,3.12,7.69,6.53,300,NA,11.2,NA,NA,NA,NA
46026,2014,4,17,5,50,NA,9.6 1,2,3.02,8.33,6.53,301,NA,11.2,NA,NA,NA,NA
46026,2014,4,17,6,50,NA,7.2,9.5,2.79,8.33,6.43,299,NA,11,NA,NA,NA,NA
46026,2014,4,17,7,50,NA,7.8,9.8,2.84,8.33,6.9,301,NA,10.8,NA,NA,NA,NA
46026,2014,4,17,8,50,NA,8.9 1,0.4,2.53,10,6.59,287,NA,10.8,NA,NA,NA,NA
46026,2014,4,17,9,50,NA,7.9,9.3,2.76,9.09,6.97,294,NA,10.8,NA,NA,NA,NA
46026,2014,4,17,10,50,NA,8,9.7,2.39,9.09,6.65,296,NA,10.6,NA,NA,NA,NA
46026,2014,4,17,11,50,NA,8,9.2,2.21,8.33,6.5,301,NA,10.7,NA,NA,NA,NA
46026,2014,4,17,12,50,NA,7.8,9.3,2.4,8.33,6.55,298,NA,10.5,NA,NA,NA,NA
46026,2014,4,17,13,50,NA,8.3 1,0.6,2.2,8.33,6.41,300,NA,10.6,NA,NA,NA,NA
46026,2014,4,17,14,50,NA,9.4 1,1,2.41,9.09,6.56,296,NA,10.7,NA,NA,NA,NA
46026,2014,4,17,15,50,999 1,1.9 1,4,2.23,6.67,5.89,300,NA,10.3,NA,NA,NA,NA
46026,2014,4,17,16,50,999 1,1.4 1,3.9,2.76,7.69,6.2,310,NA,10.2,NA,NA,NA,NA
46026,2014,4,17,17,50,999 1,1.7 1,4,2.69,7.69,6.12,303,NA,10.5,NA,NA,NA,NA
46026,2014,4,17,18,50,999 1,0.6 1,3.6,2.92,8.33,6.56,301,NA,10.7,NA,NA,NA,NA
46026,2014,4,17,19,50,999 1,0.5 1,2.4,3.02,8.33,6.68,300,NA,10.9,NA,NA,NA,NA
46026,2014,4,17,20,50,999 1,0.5 1,3.1,2.7,8.33,6.44,301,NA,11.1,NA,NA,NA,NA
46026,2014,4,17,21,50,999 1,0.2 1,2.2,2.56,8.33,6.08,301,NA,11.2,NA,NA,NA,NA
46026,2014,4,17,22,50,999 1,0.6 1,3.9,2.94,7.69,6.48,305,NA,11.3,NA,NA,NA,NA
46026,2014,4,17,23,50,999 1,0.2 1,2.4,2.92,8.33,6.78,302,NA,11.4,NA,NA,NA,NA
46026,2014,4,18,0,50,999 1,1.4 1,4.6,3.09,8.33,6.5,291,NA,12.1,NA,NA,NA,NA
46026,2014,4,18,1,50,999 1,2.6 1,6.3,3.32,7.69,6.6,305,NA,12.2,NA,NA,NA,NA
46026,2014,4,18,2,50,999 1,2.5 1,5.1,3.04,8.33,6.37,300,NA,11.8,NA,NA,NA,NA
46026,2014,4,18,3,50,999 1,2.2 1,5.2,2.83,7.14,6.29,305,NA,11.3,NA,NA,NA,NA
46026,2014,4,18,4,50,999 1,1.4 1,3.8,2.82,7.14,6.45,299,NA,11.2,NA,NA,NA,NA
46026,2014,4,18,5,50,999 1,1.6 1,4.3,2.75,7.69,6.33,298,NA,11.3,NA,NA,NA,NA
46026,2014,4,18,6,50,999 1,1.2 1,3.1,2.68,12.12,6.33,317,NA,11.3,NA,NA,NA,NA
46026,2014,4,18,7,50,NA,9.7 1,2,2.69,7.14,6.16,301,NA,11.3,NA,NA,NA,NA
46026,2014,4,18,8,50,999 1,0.1 1,2.5,2.46,12.12,6.19,271,NA,11.1,NA,NA,NA,NA
46026,2014,4,18,10,50,999 1,0.5 1,3.3,2.54,11.43,6.14,283,NA,10.8,NA,NA,NA,NA
46026,2014,4,18,11,50,999 1,0.2 1,1.9,2.59,11.43,6.14,290,NA,10.7,NA,NA,NA,NA
46026,2014,4,18,12,50,NA,9.9 1,1.8,2.44,7.14,5.96,294,NA,10.5,NA,NA,NA,NA
46026,2014,4,18,13,50,999 1,0.2 1,2.2,2.41,11.43,6.04,299,NA,10.3,NA,NA,NA,NA
46026,2014,4,18,14,50,999 1,0.1 1,2,2.24,10.81,5.94,295,NA,9.8,NA,NA,NA,NA
46026,2014,4,18,15,50,NA,9.6 1,1.3,2.36,10.81,6.09,281,NA,9.6,NA,NA,NA,NA
46026,2014,4,18,16,50,NA,8.2,9.6,2.37,11.43,6,288,NA,9.8,NA,NA,NA,NA
46026,2014,4,18,17,50,NA,8.6 1,0.2,2.13,10.81,6.08,278,NA,9.8,NA,NA,NA,NA
46026,2014,4,18,18,50,NA,8.4 1,0,2.07,10.81,6.18,294,NA,9.8,NA,NA,NA,NA
46026,2014,4,18,19,50,NA,7.9,9.7,2,12.12,6.05,258,NA,10.1,NA,NA,NA,NA
46026,2014,4,18,20,50,NA,8.1,9.9,2.06,10.81,6.27,294,NA,10.4,NA,NA,NA,NA
46026,2014,4,18,21,50,NA,7.5,9.2,2,10.81,6.48,292,NA,10.7,NA,NA,NA,NA
46026,2014,4,18,22,50,NA,7.6,9.6,1.89,10.81,6.42,290,NA,10.8,NA,NA,NA,NA
46026,2014,4,18,23,50,NA,8,9.8,1.86,10,6.54,298,NA,10.9,NA,NA,NA,NA
46026,2014,4,19,0,50,NA,7.3,8.8,1.88,11.43,6.32,270,NA,10.9,NA,NA,NA,NA
46026,2014,4,19,1,50,NA,8.3 1,0.4,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
46026,2014,4,19,2,50,NA,6.4,8.4,1.9,10.81,6.12,286,NA,10.7,NA,NA,NA,NA
46026,2014,4,19,3,50,NA,6.3,7.5,2.22,10.81,6.3,280,NA,10.6,NA,NA,NA,NA
46026,2014,4,19,4,50,NA,5.7,6.9,2.16,10.81,6.31,291,NA,10.5,NA,NA,NA,NA
46026,2014,4,19,5,50,NA,5.1,6.1,2.17,11.43,6.66,284,NA,10.5,NA,NA,NA,NA
46026,2014,4,19,6,50,NA,6.5,7.8,2.13,10,6.77,284,NA,10.4,NA,NA,NA,NA
46026,2014,4,19,7,50,NA,3.3,4.6,2.08,10,6.64,296,NA,10.3,NA,NA,NA,NA
46026,2014,4,19,8,50,NA,4.3,5.2,1.91,10.81,6.83,293,NA,10.3,NA,NA,NA,NA
46026,2014,4,19,9,50,NA,4.4,5.7,1.91,14.81,6.94,271,NA,10.3,NA,NA,NA,NA
46026,2014,4,19,10,50,NA,5.3,6.2,1.84,10,6.9,288,NA,10.4,NA,NA,NA,NA
46026,2014,4,19,11,50,NA,5.6,6.7,1.67,14.81,6.78,271,NA,10.5,NA,NA,NA,NA
46026,2014,4,19,12,50,NA,5.5,6.9,1.83,14.81,7.02,243,NA,10.4,NA,NA,NA,NA
46026,2014,4,19,13,50,NA,6.1,7.3,1.92,10,6.82,291,NA,10.3,NA,NA,NA,NA
46026,2014,4,19,14,50,NA,4.8,5.8,1.8,14.81,6.7,270,NA,10.4,NA,NA,NA,NA
46026,2014,4,19,15,50,NA,3.3,4.3,1.71,10.81,6.87,283,NA,10.5,NA,NA,NA,NA
46026,2014,4,19,16,50,NA,3.3,4.2,1.74,14.81,7.16,246,NA,10.6,NA,NA,NA,NA
46026,2014,4,19,17,50,NA,3.5,4.6,1.65,14.81,7.03,285,NA,10.6,NA,NA,NA,NA
46026,2014,4,19,18,50,NA,4.3,5.3,1.58,10,7.04,292,NA,10.8,NA,NA,NA,NA
46026,2014,4,19,19,50,NA,6.2,7.6,1.54,14.81,7.19,306,NA,11.2,NA,NA,NA,NA
46026,2014,4,19,20,50,NA,5.1,6,1.4,13.79,6.7,288,NA,11.2,NA,NA,NA,NA
46026,2014,4,19,21,50,NA,4.7,5.9,1.38,13.79,6.79,291,NA,11.5,NA,NA,NA,NA
46026,2014,4,19,22,50,NA,5.1,6.8,1.37,13.79,6.99,277,NA,11.4,NA,NA,NA,NA
46026,2014,4,19,23,50,NA,6.4,8.1,1.35,13.79,6.58,275,NA,10.9,NA,NA,NA,NA
46026,2014,4,20,0,50,NA,7.3,9.2,1.52,13.79,6.95,271,NA,11.5,NA,NA,NA,NA
46026,2014,4,20,1,50,NA,6.9,8.1,1.37,13.79,6.37,276,NA,11.3,NA,NA,NA,NA
46026,2014,4,20,2,50,NA,7.3 1,0,1.4,12.12,6.16,307,NA,11.2,NA,NA,NA,NA
46026,2014,4,20,3,50,NA,6.7,8.4,1.55,12.9,5.95,293,NA,10.9,NA,NA,NA,NA
46026,2014,4,20,4,50,NA,7.2,9,1.49,13.79,5.93,288,NA,11,NA,NA,NA,NA
46026,2014,4,20,5,50,NA,7.3,9.4,1.48,12.12,5.66,279,NA,11,NA,NA,NA,NA
46026,2014,4,20,6,50,NA,7.2,8.6,1.75,13.79,5.91,263,NA,10.8,NA,NA,NA,NA
46026,2014,4,20,7,50,NA,8,9.9,1.66,12.12,5.55,289,NA,10.8,NA,NA,NA,NA
46026,2014,4,20,8,50,NA,6.5,8.3,1.76,5.88,5.7,303,NA,10.6,NA,NA,NA,NA
46026,2014,4,20,9,50,NA,5.7,6.8,1.75,6.25,5.96,287,NA,10.5,NA,NA,NA,NA
46026,2014,4,20,10,50,NA,4,5,1.78,6.25,6.09,298,NA,10.4,NA,NA,NA,NA
46026,2014,4,20,11,50,NA,5.6,6.7,1.83,13.79,6.29,287,NA,10.5,NA,NA,NA,NA
46026,2014,4,20,12,50,NA,4.8,5.5,1.78,17.39,6.4,288,NA,10.5,NA,NA,NA,NA
46026,2014,4,20,13,50,NA,3.9,5.1,2.14,17.39,7.67,265,NA,10.3,NA,NA,NA,NA
46026,2014,4,20,14,50,NA,5.9,7.4,2.36,17.39,8.7,268,NA,10.4,NA,NA,NA,NA
46026,2014,4,20,15,50,NA,5.4,7,2.73,16,9.41,273,NA,10.4,NA,NA,NA,NA
46026,2014,4,20,16,50,NA,7.2,8.9,3.36,14.81,10.18,282,NA,10.6,NA,NA,NA,NA
46026,2014,4,20,17,50,NA,6.6,8.1,3.82,16,10.9,288,NA,10.7,NA,NA,NA,NA
46026,2014,4,20,18,50,NA,4.4,5.9,3.87,16,10.62,275,NA,10.6,NA,NA,NA,NA
46026,2014,4,20,19,50,NA,4.2,5.6,2.99,16,9.46,281,NA,10.7,NA,NA,NA,NA
46026,2014,4,20,20,50,NA,5.1,6.7,3.44,16,9.92,288,NA,11.1,NA,NA,NA,NA
46026,2014,4,20,21,50,NA,8.3 1,0.3,3.57,14.81,9.48,295,NA,11.1,NA,NA,NA,NA
46026,2014,4,20,22,50,NA,8.9 1,0.9,3.25,14.81,8.92,285,NA,11.2,NA,NA,NA,NA
46026,2014,4,20,23,50,NA,8.4 1,0.8,3.44,16,8.99,283,NA,11.2,NA,NA,NA,NA
46026,2014,4,21,0,50,NA,9.1 1,1.1,3.62,13.79,9.16,286,NA,11.3,NA,NA,NA,NA
46026,2014,4,21,1,50,NA,8.0 1,0,3.48,14.81,9.36,293,NA,11.3,NA,NA,NA,NA
46026,2014,4,21,2,50,NA,7.4,9.2,3.43,16,9.36,285,NA,11.2,NA,NA,NA,NA
46026,2014,4,21,3,50,NA,6.4,7.9,3.57,16,9.46,275,NA,11.1,NA,NA,NA,NA
46026,2014,4,21,4,50,NA,8.5 1,0.5,3.68,16,9.42,275,NA,11.2,NA,NA,NA,NA
46026,2014,4,21,5,50,NA,9.0 1,1,3.49,14.81,8.58,286,NA,10.9,NA,NA,NA,NA
46026,2014,4,21,6,50,NA,9.0 1,1.6,3.61,14.81,8.74,275,NA,10.9,NA,NA,NA,NA
46026,2014,4,21,7,50,NA,7.1,9,3.17,14.81,8.15,291,NA,10.8,NA,NA,NA,NA
46026,2014,4,21,8,50,NA,5,6.5,3.47,14.81,8.89,286,NA,10.8,NA,NA,NA,NA
46026,2014,4,21,9,50,NA,5,6.2,3.25,14.81,8.83,281,NA,10.6,NA,NA,NA,NA
46026,2014,4,21,10,50,NA,4.5,5.8,3.19,14.81,9.1,282,NA,10.5,NA,NA,NA,NA
46026,2014,4,21,11,50,NA,5.8,7.2,3.24,14.81,9.73,287,NA,10.5,NA,NA,NA,NA
46026,2014,4,21,12,50,NA,6.7,8.2,3.04,13.79,9.13,275,NA,10.7,NA,NA,NA,NA
46026,2014,4,21,13,50,NA,2.6,3.7,3.11,13.79,9.44,271,NA,10.5,NA,NA,NA,NA
46026,2014,4,21,14,50,NA,5.1,6.6,3.02,14.81,9.4,300,NA,10.6,NA,NA,NA,NA
46026,2014,4,21,15,50,NA,6.3,7.9,3.02,13.79,9.37,282,NA,10.7,NA,NA,NA,NA
46026,2014,4,21,16,50,NA,3,4.2,2.58,13.79,8.5,263,NA,10.8,NA,NA,NA,NA
46026,2014,4,21,17,50,NA,4.3,5.7,2.99,13.79,9.34,285,NA,10.8,NA,NA,NA,NA
46026,2014,4,21,18,50,NA,3.3,4.6,2.39,12.9,8.44,286,NA,10.8,NA,NA,NA,NA
46026,2014,4,21,19,50,NA,2.5,4.9,2.5,14.81,8.84,279,NA,11,NA,NA,NA,NA
46026,2014,4,21,20,50,NA,3.8,5.3,2.44,13.79,9.06,301,NA,10.9,NA,NA,NA,NA
46026,2014,4,21,21,50,NA,5,6.6,2.28,12.9,8.55,301,NA,11.1,NA,NA,NA,NA
46026,2014,4,21,22,50,NA,5.3,6.5,2.34,13.79,8.67,297,NA,11.4,NA,NA,NA,NA
46026,2014,4,21,23,50,NA,5.8,7.2,2.44,12.9,9.29,294,NA,11.5,NA,NA,NA,NA
46026,2014,4,22,0,50,NA,3.9,5.1,2.47,13.79,9.31,298,NA,11.6,NA,NA,NA,NA
46026,2014,4,22,1,50,NA,3.5,4.5,2.91,13.79,10.16,295,NA,11.2,NA,NA,NA,NA
46026,2014,4,22,2,50,NA,2.9,3.8,2.54,13.79,9.74,298,NA,11.2,NA,NA,NA,NA
46026,2014,4,22,3,50,NA,2.8,3.7,2.5,13.79,9.85,288,NA,11.3,NA,NA,NA,NA
46026,2014,4,22,4,50,NA,2.9,3.7,2.25,13.79,9.61,299,NA,11.4,NA,NA,NA,NA
46026,2014,4,22,5,50,NA,3.1,4.4,2.54,13.79,9.96,303,NA,11.5,NA,NA,NA,NA
46026,2014,4,22,6,50,NA,1.8,2.7,2.77,12.9,10.27,301,NA,11.3,NA,NA,NA,NA
46026,2014,4,22,7,50,NA,8.9 1,1.1,2.37,12.9,8.86,281,NA,10,NA,NA,NA,NA
46026,2014,4,22,8,50,NA,9.8 1,2.1,2.64,13.79,8,274,NA,10.2,NA,NA,NA,NA
46026,2014,4,22,9,50,999 1,0.2 1,2.4,2.34,13.79,6.67,304,NA,10.5,NA,NA,NA,NA
46026,2014,4,22,10,50,NA,8.2,9.9,2.21,13.79,6.63,295,NA,10.5,NA,NA,NA,NA
46026,2014,4,22,11,50,999 1,0.0 1,3,2.67,12.9,7.72,284,NA,10.4,NA,NA,NA,NA
46026,2014,4,22,12,50,NA,9.7 1,1.6,2.21,12.9,6.45,293,NA,10.4,NA,NA,NA,NA
46026,2014,4,22,13,50,999 1,0.5 1,2.9,2.66,13.79,7.03,279,NA,10.4,NA,NA,NA,NA
46026,2014,4,22,14,50,NA,8.9 1,1.1,2.14,12.9,6.08,278,NA,10.5,NA,NA,NA,NA
46026,2014,4,22,15,50,NA,8,9.8,2.56,12.9,7.3,268,NA,10.5,NA,NA,NA,NA
46026,2014,4,22,16,50,NA,8.3 1,0.2,2.21,13.79,6.62,267,NA,10.4,NA,NA,NA,NA
46026,2014,4,22,17,50,NA,7.4,8.6,2.32,12.9,7.01,274,NA,10.5,NA,NA,NA,NA
46026,2014,4,22,18,50,NA,7.4,9,2.19,12.12,7.17,300,NA,10.4,NA,NA,NA,NA
46026,2014,4,22,19,50,NA,8.2,9.8,2.28,12.9,7.54,277,NA,10.6,NA,NA,NA,NA
46026,2014,4,22,20,50,NA,7.2,9,2.18,12.9,7.34,276,NA,10.7,NA,NA,NA,NA
46026,2014,4,22,21,50,NA,7.1,8.6,2.17,12.12,7.32,284,NA,10.8,NA,NA,NA,NA
46026,2014,4,22,22,50,NA,8.3 1,0,1.97,12.9,6.91,297,NA,11,NA,NA,NA,NA
46026,2014,4,22,23,50,NA,8.3,9.8,2.18,12.12,7.3,306,NA,11,NA,NA,NA,NA
46026,2014,4,23,0,50,NA,8.5 1,0.5,2.37,12.9,7.5,292,NA,11.1,NA,NA,NA,NA
46026,2014,4,23,1,50,NA,8.9 1,0.5,2.13,12.9,6.89,277,NA,11.1,NA,NA,NA,NA
46026,2014,4,23,2,50,NA,9.9 1,2.5,2.14,12.12,6.57,289,NA,11,NA,NA,NA,NA
46026,2014,4,23,3,50,999 1,0.2 1,2.7,2.28,12.12,7.05,290,NA,11,NA,NA,NA,NA
46026,2014,4,23,4,50,999 1,0.9 1,3.1,1.92,12.12,6.1,299,NA,10.8,NA,NA,NA,NA
46026,2014,4,23,5,50,999 1,0.3 1,2.4,2.07,12.12,6.33,276,NA,10.8,NA,NA,NA,NA
46026,2014,4,23,6,50,NA,9.4 1,1.3,2.33,12.12,6.64,274,NA,10.7,NA,NA,NA,NA
46026,2014,4,23,7,50,NA,9.2 1,1.2,2.3,11.43,6.66,281,NA,10.6,NA,NA,NA,NA
46026,2014,4,23,8,50,NA,9.0 1,1,2.05,11.43,6.3,276,NA,10.6,NA,NA,NA,NA
46026,2014,4,23,9,50,NA,9.9 1,1.8,2.08,12.12,6.4,288,NA,10.5,NA,NA,NA,NA
46026,2014,4,23,10,50,NA,9.2 1,1.3,1.91,12.12,6.26,296,NA,10.4,NA,NA,NA,NA
46026,2014,4,23,11,50,NA,8.2,9.8,1.69,11.43,6.24,282,NA,10.5,NA,NA,NA,NA
46026,2014,4,23,12,50,NA,5.2,6.3,1.91,12.12,6.89,272,NA,10.5,NA,NA,NA,NA
46026,2014,4,23,13,50,NA,6.2,7.4,1.73,11.43,6.7,277,NA,10.5,NA,NA,NA,NA
46026,2014,4,23,14,50,NA,5.9,7.7,1.92,12.12,7.49,293,NA,10.8,NA,NA,NA,NA
46026,2014,4,23,15,50,NA,6.8,7.9,1.93,10.81,7.52,283,NA,10.9,NA,NA,NA,NA
46026,2014,4,23,16,50,NA,5.8,6.8,1.72,12.12,7.02,275,NA,10.8,NA,NA,NA,NA
46026,2014,4,23,17,50,NA,6.1,7.6,2.03,12.12,7.52,272,NA,10.7,NA,NA,NA,NA
46026,2014,4,23,18,50,NA,6.2,7.7,2.11,12.9,8.34,281,NA,10.8,NA,NA,NA,NA
46026,2014,4,23,19,50,NA,6.9,8.4,2.18,11.43,8.42,271,NA,10.9,NA,NA,NA,NA
46026,2014,4,23,20,50,NA,6.8,8.2,1.92,11.43,7.46,288,NA,11,NA,NA,NA,NA
46026,2014,4,23,21,50,NA,5.8,7.1,2.12,12.12,8.14,286,NA,11.2,NA,NA,NA,NA
